Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
386.0000000000,-0.0005138395,0.0000000000,0.0500000007,0.9825241566
387.0000000000,-0.0005093123,0.0000000000,0.0500000007,0.9835187793
388.0000000000,-0.0005047850,0.0000000000,0.0500000007,0.9845134020
389.0000000000,-0.0005002577,0.0000000000,0.0500000007,0.9855079651
390.0000000000,-0.0004957304,0.0000000000,0.0500000007,0.9865025878
391.0000000000,-0.0004912032,0.0000000000,0.0500000007,0.9874972105
392.0000000000,-0.0004866759,0.0000000000,0.0500000007,0.9884917736
393.0000000000,-0.0004821487,0.0000000000,0.0500000007,0.9894863963
394.0000000000,-0.0004776214,0.0000000000,0.0500000007,0.9904810190
395.0000000000,-0.0004730942,0.0000000000,0.0500000007,0.9914755821
396.0000000000,-0.0004685669,0.0000000000,0.0500000007,0.9924701452
397.0000000000,-0.0004640397,0.0000000000,0.0500000007,0.9934648275
398.0000000000,-0.0004595124,0.0000000000,0.0500000007,0.9944593906
399.0000000000,-0.0004549852,0.0000000000,0.0500000007,0.9954539537
400.0000000000,-0.0004504579,0.0000000000,0.0500000007,0.9964176416
401.0000000000,-0.0004459307,0.0000000000,0.0500000007,0.9970170856
402.0000000000,-0.0004414034,0.0000000000,0.0500000007,0.9976164699
403.0000000000,-0.0004368762,0.0000000000,0.0500000007,0.9982159138
404.0000000000,-0.0004323490,0.0000000000,0.0500000007,0.9988152385
405.0000000000,-0.0004278217,0.0000000000,0.0500000007,0.9994145632
406.0000000000,-0.0004232945,0.0000000000,0.0500000007,1.0000137091
407.0000000000,-0.0004187672,0.0000000000,0.0500000007,1.0006127357
408.0000000000,-0.0004142400,0.0000000000,0.0500000007,1.0012117624
409.0000000000,-0.0004097127,0.0000000000,0.0500000007,1.0018107891
410.0000000000,-0.0004051855,0.0000000000,0.0500000007,1.0024099350
411.0000000000,-0.0004006582,0.0000000000,0.0500000007,1.0030064583
412.0000000000,-0.0003961310,0.0000000000,0.0500000007,1.0036051273
413.0000000000,-0.0003916037,0.0000000000,0.0500000007,1.0042037964
414.0000000000,-0.0003870765,0.0000000000,0.0500000007,1.0048024654
415.0000000000,-0.0003825492,0.0000000000,0.0500000007,1.0054011345
416.0000000000,-0.0003780220,0.0000000000,0.0500000007,1.0059998035
417.0000000000,-0.0003734948,0.0000000000,0.0500000007,1.0065984726
418.0000000000,-0.0003689675,0.0000000000,0.0500000007,1.0071971416
419.0000000000,-0.0003644403,0.0000000000,0.0500000007,1.0077958107
420.0000000000,-0.0003599130,0.0000000000,0.0500000007,1.0083944798
421.0000000000,-0.0003553858,0.0000000000,0.0500000007,1.0089931488
422.0000000000,-0.0003508585,0.0000000000,0.0500000007,1.0095918179
423.0000000000,-0.0003463313,0.0000000000,0.0500000007,1.0101903677
424.0000000000,-0.0003418040,0.0000000000,0.0500000007,1.0107890368
425.0000000000,-0.0003372768,0.0000000000,0.0500000007,1.0113878250
426.0000000000,-0.0003327495,0.0000000000,0.0500000007,1.0119863749
427.0000000000,-0.0003282223,0.0000000000,0.0500000007,1.0125850439
428.0000000000,-0.0003236950,0.0000000000,0.0500000007,1.0131837130
429.0000000000,-0.0003191678,0.0000000000,0.0500000007,1.0137823820
430.0000000000,-0.0003146406,0.0000000000,0.0500000007,1.0143810511
431.0000000000,-0.0003101133,0.0000000000,0.0500000007,1.0149797201
432.0000000000,-0.0003055861,0.0000000000,0.0500000007,1.0155782700
433.0000000000,-0.0003010588,0.0000000000,0.0500000007,1.0161769390
434.0000000000,-0.0002965316,0.0000000000,0.0500000007,1.0167756081
435.0000000000,-0.0002920043,0.0000000000,0.0500000007,1.0173742771
436.0000000000,-0.0002874771,0.0000000000,0.0500000007,1.0179729462
437.0000000000,-0.0002829498,0.0000000000,0.0500000007,1.0185716152
438.0000000000,-0.0002784226,0.0000000000,0.0500000007,1.0191702843
439.0000000000,-0.0002738953,0.0000000000,0.0500000007,1.0197689533
440.0000000000,-0.0002693681,0.0000000000,0.0500000007,1.0203676224
441.0000000000,-0.0002648408,0.0000000000,0.0500000007,1.0209662914
442.0000000000,-0.0002603136,0.0000000000,0.0500000007,1.0215649605
443.0000000000,-0.0002557863,0.0000000000,0.0500000007,1.0221636295
444.0000000000,-0.0002512591,0.0000000000,0.0500000007,1.0227621794
445.0000000000,-0.0002467319,0.0000000000,0.0500000007,1.0233608484
446.0000000000,-0.0002422046,0.0000000000,0.0500000007,1.0239595175
447.0000000000,-0.0002376774,0.0000000000,0.0500000007,1.0245581865
448.0000000000,-0.0002331501,0.0000000000,0.0500000007,1.0251568556
449.0000000000,-0.0002286229,0.0000000000,0.0500000007,1.0257555246
450.0000000000,-0.0002240956,0.0000000000,0.0500000007,1.0261665583
451.0000000000,-0.0002195684,0.0000000000,0.0500000007,1.0263670683
452.0000000000,-0.0002150411,0.0000000000,0.0500000007,1.0265678167
453.0000000000,-0.0002105139,0.0000000000,0.0500000007,1.0267684460
454.0000000000,-0.0002059866,0.0000000000,0.0500000007,1.0269688368
455.0000000000,-0.0002014594,0.0000000000,0.0500000007,1.0271695852
456.0000000000,-0.0001969321,0.0000000000,0.0500000007,1.0273699760
457.0000000000,-0.0001924049,0.0000000000,0.0500000007,1.0275704861
458.0000000000,-0.0001878777,0.0000000000,0.0500000007,1.0277709961
459.0000000000,-0.0001833504,0.0000000000,0.0500000007,1.0279715061
460.0000000000,-0.0001788232,0.0000000000,0.0500000007,1.0281720161
461.0000000000,-0.0001742959,0.0000000000,0.0500000007,1.0283725262
462.0000000000,-0.0001697687,0.0000000000,0.0500000007,1.0285730362
463.0000000000,-0.0001652414,0.0000000000,0.0500000007,1.0287735462
464.0000000000,-0.0001607142,0.0000000000,0.0500000007,1.0289739370
465.0000000000,-0.0001561869,0.0000000000,0.0500000007,1.0291744471
466.0000000000,-0.0001516597,0.0000000000,0.0500000007,1.0293749571
467.0000000000,-0.0001471324,0.0000000000,0.0500000007,1.0295754671
468.0000000000,-0.0001426052,0.0000000000,0.0500000007,1.0297759771
469.0000000000,-0.0001380779,0.0000000000,0.0500000007,1.0299764872
470.0000000000,-0.0001335507,0.0000000000,0.0500000007,1.0301768780
471.0000000000,-0.0001290235,0.0000000000,0.0500000007,1.0303753614
472.0000000000,-0.0001244962,0.0000000000,0.0500000007,1.0305757523
473.0000000000,-0.0001199690,0.0000000000,0.0500000007,1.0307761431
474.0000000000,-0.0001154417,0.0000000000,0.0500000007,1.0309765339
475.0000000000,-0.0001109145,0.0000000000,0.0500000007,1.0311768055
476.0000000000,-0.0001063872,0.0000000000,0.0500000007,1.0313771963
477.0000000000,-0.0001018600,0.0000000000,0.0500000007,1.0315775871
478.0000000000,-0.0000973327,0.0000000000,0.0500000007,1.0317779779
479.0000000000,-0.0000928055,0.0000000000,0.0500000007,1.0319783688
480.0000000000,-0.0000882782,0.0000000000,0.0500000007,1.0321786404
481.0000000000,-0.0000837510,0.0000000000,0.0500000007,1.0323790312
482.0000000000,-0.0000792237,0.0000000000,0.0500000007,1.0325794220
483.0000000000,-0.0000746965,0.0000000000,0.0500000007,1.0327798128
484.0000000000,-0.0000701692,0.0000000000,0.0500000007,1.0329802036
485.0000000000,-0.0000656420,0.0000000000,0.0500000007,1.0331804752
486.0000000000,-0.0000611148,0.0000000000,0.0500000007,1.0333808661
487.0000000000,-0.0000565875,0.0000000000,0.0500000007,1.0335812569
488.0000000000,-0.0000520603,0.0000000000,0.0500000007,1.0337816477
489.0000000000,-0.0000475330,0.0000000000,0.0500000007,1.0339820385
490.0000000000,-0.0000430058,0.0000000000,0.0500000007,1.0341823101
491.0000000000,-0.0000384785,0.0000000000,0.0500000007,1.0343827009
492.0000000000,-0.0000339513,0.0000000000,0.0500000007,1.0345830917
493.0000000000,-0.0000294240,0.0000000000,0.0500000007,1.0347834826
494.0000000000,-0.0000248968,0.0000000000,0.0500000007,1.0349838734
495.0000000000,-0.0000203695,0.0000000000,0.0500000007,1.0351841450
496.0000000000,-0.0000158423,0.0000000000,0.0500000007,1.0353846550
497.0000000000,-0.0000113150,0.0000000000,0.0500000007,1.0355849266
498.0000000000,-0.0000067878,0.0000000000,0.0500000007,1.0357851982
499.0000000000,-0.0000022605,0.0000000000,0.0500000007,1.0359857082
500.0000000000,0.0000022667,0.0000000000,0.0500000007,1.0359867811
501.0000000000,0.0000067939,0.0000000000,0.0500000007,1.0357877016
502.0000000000,0.0000113212,0.0000000000,0.0500000007,1.0355886221
503.0000000000,0.0000158484,0.0000000000,0.0500000007,1.0353895426
504.0000000000,0.0000203757,0.0000000000,0.0500000007,1.0351905823
505.0000000000,0.0000249029,0.0000000000,0.0500000007,1.0349915028
506.0000000000,0.0000294302,0.0000000000,0.0500000007,1.0347923040
507.0000000000,0.0000339574,0.0000000000,0.0500000007,1.0345932245
508.0000000000,0.0000384847,0.0000000000,0.0500000007,1.0343939066
509.0000000000,0.0000430119,0.0000000000,0.0500000007,1.0341947079
510.0000000000,0.0000475392,0.0000000000,0.0500000007,1.0339956284
511.0000000000,0.0000520664,0.0000000000,0.0500000007,1.0337963104
512.0000000000,0.0000565937,0.0000000000,0.0500000007,1.0335972309
513.0000000000,0.0000611209,0.0000000000,0.0500000007,1.0333981514
514.0000000000,0.0000656481,0.0000000000,0.0500000007,1.0331988335
515.0000000000,0.0000701754,0.0000000000,0.0500000007,1.0329998732
516.0000000000,0.0000747026,0.0000000000,0.0500000007,1.0328005552
517.0000000000,0.0000792299,0.0000000000,0.0500000007,1.0326013565
518.0000000000,0.0000837571,0.0000000000,0.0500000007,1.0324021578
519.0000000000,0.0000882844,0.0000000000,0.0500000007,1.0322030783
520.0000000000,0.0000928116,0.0000000000,0.0500000007,1.0320038795
521.0000000000,0.0000973389,0.0000000000,0.0500000007,1.0318088531
522.0000000000,0.0001018661,0.0000000000,0.0500000007,1.0316100121
523.0000000000,0.0001063934,0.0000000000,0.0500000007,1.0314110518
524.0000000000,0.0001109206,0.0000000000,0.0500000007,1.0312122107
525.0000000000,0.0001154479,0.0000000000,0.0500000007,1.0310132504
526.0000000000,0.0001199751,0.0000000000,0.0500000007,1.0308142900
527.0000000000,0.0001245024,0.0000000000,0.0500000007,1.0306153297
528.0000000000,0.0001290296,0.0000000000,0.0500000007,1.0304164886
529.0000000000,0.0001335569,0.0000000000,0.0500000007,1.0302175283
530.0000000000,0.0001380841,0.0000000000,0.0500000007,1.0300186872
531.0000000000,0.0001426113,0.0000000000,0.0500000007,1.0298197269
532.0000000000,0.0001471386,0.0000000000,0.0500000007,1.0296208858
533.0000000000,0.0001516658,0.0000000000,0.0500000007,1.0294219255
534.0000000000,0.0001561931,0.0000000000,0.0500000007,1.0292229652
535.0000000000,0.0001607203,0.0000000000,0.0500000007,1.0290241241
536.0000000000,0.0001652476,0.0000000000,0.0500000007,1.0288251638
537.0000000000,0.0001697748,0.0000000000,0.0500000007,1.0286262035
538.0000000000,0.0001743021,0.0000000000,0.0500000007,1.0284273624
539.0000000000,0.0001788293,0.0000000000,0.0500000007,1.0282284021
540.0000000000,0.0001833566,0.0000000000,0.0500000007,1.0280295610
541.0000000000,0.0001878838,0.0000000000,0.0500000007,1.0278306007
542.0000000000,0.0001924111,0.0000000000,0.0500000007,1.0276317596
543.0000000000,0.0001969383,0.0000000000,0.0500000007,1.0274327993
544.0000000000,0.0002014655,0.0000000000,0.0500000007,1.0272338390
545.0000000000,0.0002059928,0.0000000000,0.0500000007,1.0270349979
546.0000000000,0.0002105200,0.0000000000,0.0500000007,1.0268360376
547.0000000000,0.0002150473,0.0000000000,0.0500000007,1.0266370773
548.0000000000,0.0002195745,0.0000000000,0.0500000007,1.0264382362
549.0000000000,0.0002241018,0.0000000000,0.0500000007,1.0262392759
550.0000000000,0.0002286290,0.0000000000,0.0500000007,1.0258278847
551.0000000000,0.0002331563,0.0000000000,0.0500000007,1.0252304077
552.0000000000,0.0002376835,0.0000000000,0.0500000007,1.0246329308
553.0000000000,0.0002422108,0.0000000000,0.0500000007,1.0240354538
554.0000000000,0.0002467380,0.0000000000,0.0500000007,1.0234394073
555.0000000000,0.0002512653,0.0000000000,0.0500000007,1.0228364468
556.0000000000,0.0002557925,0.0000000000,0.0500000007,1.0222429037
557.0000000000,0.0002603198,0.0000000000,0.0500000007,1.0216454268
558.0000000000,0.0002648470,0.0000000000,0.0500000007,1.0210479498
559.0000000000,0.0002693743,0.0000000000,0.0500000007,1.0204504728
560.0000000000,0.0002739015,0.0000000000,0.0500000007,1.0198528767
561.0000000000,0.0002784287,0.0000000000,0.0500000007,1.0192553997
562.0000000000,0.0002829560,0.0000000000,0.0500000007,1.0186579227
563.0000000000,0.0002874832,0.0000000000,0.0500000007,1.0180604458
564.0000000000,0.0002920105,0.0000000000,0.0500000007,1.0174629688
565.0000000000,0.0002965377,0.0000000000,0.0500000007,1.0168654919
566.0000000000,0.0003010650,0.0000000000,0.0500000007,1.0162680149
567.0000000000,0.0003055922,0.0000000000,0.0500000007,1.0156705379
568.0000000000,0.0003101195,0.0000000000,0.0500000007,1.0150729418
569.0000000000,0.0003146467,0.0000000000,0.0500000007,1.0144755840
570.0000000000,0.0003191740,0.0000000000,0.0500000007,1.0138779879
571.0000000000,0.0003237012,0.0000000000,0.0500000007,1.0132803917
572.0000000000,0.0003282285,0.0000000000,0.0500000007,1.0126830339
573.0000000000,0.0003327557,0.0000000000,0.0500000007,1.0120854378
574.0000000000,0.0003372830,0.0000000000,0.0500000007,1.0114879608
575.0000000000,0.0003418102,0.0000000000,0.0500000007,1.0108904839
576.0000000000,0.0003463374,0.0000000000,0.0500000007,1.0102930069
577.0000000000,0.0003508647,0.0000000000,0.0500000007,1.0096955299
578.0000000000,0.0003553919,0.0000000000,0.0500000007,1.0090980530
579.0000000000,0.0003599192,0.0000000000,0.0500000007,1.0085004568
580.0000000000,0.0003644464,0.0000000000,0.0500000007,1.0079029799
581.0000000000,0.0003689737,0.0000000000,0.0500000007,1.0073055029
582.0000000000,0.0003735009,0.0000000000,0.0500000007,1.0067080259
583.0000000000,0.0003780282,0.0000000000,0.0500000007,1.0061105490
584.0000000000,0.0003825554,0.0000000000,0.0500000007,1.0055130720
585.0000000000,0.0003870827,0.0000000000,0.0500000007,1.0049154758
586.0000000000,0.0003916099,0.0000000000,0.0500000007,1.0043179989
587.0000000000,0.0003961372,0.0000000000,0.0500000007,1.0037205219
588.0000000000,0.0004006644,0.0000000000,0.0500000007,1.0031230450
589.0000000000,0.0004051916,0.0000000000,0.0500000007,1.0025255680
590.0000000000,0.0004097189,0.0000000000,0.0500000007,1.0019280910
591.0000000000,0.0004142461,0.0000000000,0.0500000007,1.0013306141
592.0000000000,0.0004187734,0.0000000000,0.0500000007,1.0007330179
593.0000000000,0.0004233006,0.0000000000,0.0500000007,1.0001355410
594.0000000000,0.0004278279,0.0000000000,0.0500000007,0.9995381236
595.0000000000,0.0004323551,0.0000000000,0.0500000007,0.9989405870
596.0000000000,0.0004368824,0.0000000000,0.0500000007,0.9983431101
597.0000000000,0.0004414096,0.0000000000,0.0500000007,0.9977455735
598.0000000000,0.0004459369,0.0000000000,0.0500000007,0.9971480966
599.0000000000,0.0004504641,0.0000000000,0.0500000007,0.9965102673
600.0000000000,0.0004549914,0.0000000000,0.0500000007,0.9955834150
601.0000000000,0.0004595186,0.0000000000,0.0500000007,0.9945895672
602.0000000000,0.0004640459,0.0000000000,0.0500000007,0.9935957193
603.0000000000,0.0004685731,0.0000000000,0.0500000007,0.9926017523
604.0000000000,0.0004731003,0.0000000000,0.0500000007,0.9916074276
605.0000000000,0.0004776276,0.0000000000,0.0500000007,0.9906140566
606.0000000000,0.0004821548,0.0000000000,0.0500000007,0.9896201491
607.0000000000,0.0004866821,0.0000000000,0.0500000007,0.9886262417
608.0000000000,0.0004912093,0.0000000000,0.0500000007,0.9876324534
609.0000000000,0.0004957366,0.0000000000,0.0500000007,0.9866386056
610.0000000000,0.0005002639,0.0000000000,0.0500000007,0.9856446981
611.0000000000,0.0005047912,0.0000000000,0.0500000007,0.9846507907
612.0000000000,0.0005093184,0.0000000000,0.0500000007,0.9836568832
613.0000000000,0.0005138457,0.0000000000,0.0500000007,0.9826630354
614.0000000000,0.0005183730,0.0000000000,0.0500000007,0.9816690683
615.0000000000,0.0005229003,0.0000000000,0.0500000007,0.9806752205
616.0000000000,0.0005274275,0.0000000000,0.0500000007,0.9796813130
617.0000000000,0.0005319548,0.0000000000,0.0500000007,0.9786874056
618.0000000000,0.0005364821,0.0000000000,0.0500000007,0.9776935577
619.0000000000,0.0005410094,0.0000000000,0.0500000007,0.9766997099
620.0000000000,0.0005455366,0.0000000000,0.0500000007,0.9757057428
621.0000000000,0.0005500639,0.0000000000,0.0500000007,0.9747118950
622.0000000000,0.0005545912,0.0000000000,0.0500000007,0.9737180471
623.0000000000,0.0005591185,0.0000000000,0.0500000007,0.9727240801
624.0000000000,0.0005636457,0.0000000000,0.0500000007,0.9717302322
625.0000000000,0.0005681730,0.0000000000,0.0500000007,0.9707363844
626.0000000000,0.0005727003,0.0000000000,0.0500000007,0.9697425365
627.0000000000,0.0005772276,0.0000000000,0.0500000007,0.9687485695
628.0000000000,0.0005817548,0.0000000000,0.0500000007,0.9677547216
629.0000000000,0.0005862821,0.0000000000,0.0500000007,0.9667608738
630.0000000000,0.0005908094,0.0000000000,0.0500000007,0.9657669067
631.0000000000,0.0005953367,0.0000000000,0.0500000007,0.9647730589
632.0000000000,0.0005998639,0.0000000000,0.0500000007,0.9637792110
633.0000000000,0.0006043912,0.0000000000,0.0500000007,0.9627853036
634.0000000000,0.0006089185,0.0000000000,0.0500000007,0.9617913961
635.0000000000,0.0006134458,0.0000000000,0.0500000007,0.9607975483
636.0000000000,0.0006179730,0.0000000000,0.0500000007,0.9598036408
637.0000000000,0.0006225003,0.0000000000,0.0500000007,0.9588097930
638.0000000000,0.0006270276,0.0000000000,0.0500000007,0.9578158855
639.0000000000,0.0006315549,0.0000000000,0.0500000007,0.9568219781
640.0000000000,0.0006360821,0.0000000000,0.0500000007,0.9558281303
641.0000000000,0.0006406094,0.0000000000,0.0500000007,0.9548342228
642.0000000000,0.0006451367,0.0000000000,0.0500000007,0.9538403750
643.0000000000,0.0006496640,0.0000000000,0.0500000007,0.9528465271
644.0000000000,0.0006541912,0.0000000000,0.0500000007,0.9518525600
645.0000000000,0.0006587185,0.0000000000,0.0500000007,0.9508586526
646.0000000000,0.0006632458,0.0000000000,0.0500000007,0.9498648047
647.0000000000,0.0006677731,0.0000000000,0.0500000007,0.9488708973
648.0000000000,0.0006723003,0.0000000000,0.0500000007,0.9478523731
649.0000000000,0.0006768276,0.0000000000,0.0500000007,0.9464669824
650.0000000000,0.0006813549,0.0000000000,0.0500000007,0.9450816512
651.0000000000,0.0006858822,0.0000000000,0.0500000007,0.9436980486
652.0000000000,0.0006904094,0.0000000000,0.0500000007,0.9423116446
653.0000000000,0.0006949367,0.0000000000,0.0500000007,0.9409250617
654.0000000000,0.0006994640,0.0000000000,0.0500000007,0.9395377636
655.0000000000,0.0007039913,0.0000000000,0.0500000007,0.9381548166
656.0000000000,0.0007085185,0.0000000000,0.0500000007,0.9367693663
657.0000000000,0.0007130458,0.0000000000,0.0500000007,0.9353840947
658.0000000000,0.0007175731,0.0000000000,0.0500000007,0.9339987040
659.0000000000,0.0007221004,0.0000000000,0.0500000007,0.9326133728
660.0000000000,0.0007266277,0.0000000000,0.0500000007,0.9312279224
661.0000000000,0.0007311549,0.0000000000,0.0500000007,0.9298425913
662.0000000000,0.0007356822,0.0000000000,0.0500000007,0.9284572601
663.0000000000,0.0007402095,0.0000000000,0.0500000007,0.9270718694
664.0000000000,0.0007447368,0.0000000000,0.0500000007,0.9256864786
665.0000000000,0.0007492640,0.0000000000,0.0500000007,0.9243010879
666.0000000000,0.0007537913,0.0000000000,0.0500000007,0.9229158163
667.0000000000,0.0007583186,0.0000000000,0.0500000007,0.9215304256
668.0000000000,0.0007628459,0.0000000000,0.0500000007,0.9201450944
669.0000000000,0.0007673731,0.0000000000,0.0500000007,0.9187597036
670.0000000000,0.0007719004,0.0000000000,0.0500000007,0.9173742533
671.0000000000,0.0007764277,0.0000000000,0.0500000007,0.9159889221
672.0000000000,0.0007809550,0.0000000000,0.0500000007,0.9146035910
673.0000000000,0.0007854822,0.0000000000,0.0500000007,0.9132182002
674.0000000000,0.0007900095,0.0000000000,0.0500000007,0.9118328095
675.0000000000,0.0007945368,0.0000000000,0.0500000007,0.9104474783
676.0000000000,0.0007990641,0.0000000000,0.0500000007,0.9090621471
677.0000000000,0.0008035913,0.0000000000,0.0500000007,0.9076768160
678.0000000000,0.0008081186,0.0000000000,0.0500000007,0.9062914252
679.0000000000,0.0008126459,0.0000000000,0.0500000007,0.9049060345
680.0000000000,0.0008171732,0.0000000000,0.0500000007,0.9035207033
681.0000000000,0.0008217004,0.0000000000,0.0500000007,0.9021352530
682.0000000000,0.0008262277,0.0000000000,0.0500000007,0.9007499218
683.0000000000,0.0008307550,0.0000000000,0.0500000007,0.8993645310
684.0000000000,0.0008352823,0.0000000000,0.0500000007,0.8979792595
685.0000000000,0.0008398095,0.0000000000,0.0500000007,0.8965938091
686.0000000000,0.0008443368,0.0000000000,0.0500000007,0.8952084780
687.0000000000,0.0008488641,0.0000000000,0.0500000007,0.8938230872
688.0000000000,0.0008533914,0.0000000000,0.0500000007,0.8924377561
689.0000000000,0.0008579186,0.0000000000,0.0500000007,0.8910523653
690.0000000000,0.0008624459,0.0000000000,0.0500000007,0.8896669745
691.0000000000,0.0008669732,0.0000000000,0.0500000007,0.8882815838
692.0000000000,0.0008715005,0.0000000000,0.0500000007,0.8868962526
693.0000000000,0.0008760277,0.0000000000,0.0500000007,0.8855108619
694.0000000000,0.0008805550,0.0000000000,0.0500000007,0.8841255307
695.0000000000,0.0008850823,0.0000000000,0.0500000007,0.8827401400
696.0000000000,0.0008896096,0.0000000000,0.0500000007,0.8812469840
697.0000000000,0.0008941368,0.0000000000,0.0500000007,0.8794775605
698.0000000000,0.0008986641,0.0000000000,0.0500000007,0.8777081966
699.0000000000,0.0009031914,0.0000000000,0.0500000007,0.8759407997
700.0000000000,0.0009077187,0.0000000000,0.0500000007,0.8741699457
701.0000000000,0.0009122459,0.0000000000,0.0500000007,0.8723986149
702.0000000000,0.0009167732,0.0000000000,0.0500000007,0.8706268072
703.0000000000,0.0009213005,0.0000000000,0.0500000007,0.8688613176
704.0000000000,0.0009258278,0.0000000000,0.0500000007,0.8670918942
705.0000000000,0.0009303550,0.0000000000,0.0500000007,0.8653224707
706.0000000000,0.0009348823,0.0000000000,0.0500000007,0.8635531664
707.0000000000,0.0009394096,0.0000000000,0.0500000007,0.8617837429
708.0000000000,0.0009439369,0.0000000000,0.0500000007,0.8600143194
709.0000000000,0.0009484641,0.0000000000,0.0500000007,0.8582450151
710.0000000000,0.0009529914,0.0000000000,0.0500000007,0.8564755917
711.0000000000,0.0009575187,0.0000000000,0.0500000007,0.8547061682
712.0000000000,0.0009620460,0.0000000000,0.0500000007,0.8529368639
713.0000000000,0.0009665733,0.0000000000,0.0500000007,0.8511674404
714.0000000000,0.0009711005,0.0000000000,0.0500000007,0.8493980765
715.0000000000,0.0009756278,0.0000000000,0.0500000007,0.8476287127
716.0000000000,0.0009801551,0.0000000000,0.0500000007,0.8458592892
717.0000000000,0.0009846824,0.0000000000,0.0500000007,0.8440899253
718.0000000000,0.0009892096,0.0000000000,0.0500000007,0.8423205614
719.0000000000,0.0009937369,0.0000000000,0.0500000007,0.8405511975
720.0000000000,0.0009982642,0.0000000000,0.0500000007,0.8387818337
721.0000000000,0.0010027915,0.0000000000,0.0500000007,0.8370124102
722.0000000000,0.0010073187,0.0000000000,0.0500000007,0.8352430463
723.0000000000,0.0010118460,0.0000000000,0.0500000007,0.8334736824
724.0000000000,0.0010163733,0.0000000000,0.0500000007,0.8317042589
725.0000000000,0.0010209006,0.0000000000,0.0500000007,0.8299348950
726.0000000000,0.0010254278,0.0000000000,0.0500000007,0.8281655312
727.0000000000,0.0010299551,0.0000000000,0.0500000007,0.8263961673
728.0000000000,0.0010344824,0.0000000000,0.0500000007,0.8246268034
729.0000000000,0.0010390097,0.0000000000,0.0500000007,0.8228573799
730.0000000000,0.0010435369,0.0000000000,0.0500000007,0.8210880160
731.0000000000,0.0010480642,0.0000000000,0.0500000007,0.8193186522
732.0000000000,0.0010525915,0.0000000000,0.0500000007,0.8175492287
733.0000000000,0.0010571188,0.0000000000,0.0500000007,0.8157798648
734.0000000000,0.0010616460,0.0000000000,0.0500000007,0.8140105009
735.0000000000,0.0010661733,0.0000000000,0.0500000007,0.8122410774
736.0000000000,0.0010707006,0.0000000000,0.0500000007,0.8104717135
737.0000000000,0.0010752279,0.0000000000,0.0500000007,0.8087023497
738.0000000000,0.0010797551,0.0000000000,0.0500000007,0.8069329858
739.0000000000,0.0010842824,0.0000000000,0.0500000007,0.8051636219
740.0000000000,0.0010888097,0.0000000000,0.0500000007,0.8033941984
741.0000000000,0.0010933370,0.0000000000,0.0500000007,0.8016248345
742.0000000000,0.0010978642,0.0000000000,0.0500000007,0.7998554707
743.0000000000,0.0011023915,0.0000000000,0.0500000007,0.7977364659
744.0000000000,0.0011069188,0.0000000000,0.0500000007,0.7955923080
745.0000000000,0.0011114461,0.0000000000,0.0500000007,0.7934480906
746.0000000000,0.0011159733,0.0000000000,0.0500000007,0.7913039327
747.0000000000,0.0011205006,0.0000000000,0.0500000007,0.7891597152
748.0000000000,0.0011250279,0.0000000000,0.0500000007,0.7870154977
749.0000000000,0.0011295552,0.0000000000,0.0500000007,0.7848713398
750.0000000000,0.0011340824,0.0000000000,0.0500000007,0.7827271819
751.0000000000,0.0011386097,0.0000000000,0.0500000007,0.7805830240
752.0000000000,0.0011431370,0.0000000000,0.0500000007,0.7784388065
753.0000000000,0.0011476643,0.0000000000,0.0500000007,0.7762947083
754.0000000000,0.0011521915,0.0000000000,0.0500000007,0.7741504908
755.0000000000,0.0011567188,0.0000000000,0.0500000007,0.7720063329
756.0000000000,0.0011612461,0.0000000000,0.0500000007,0.7698621154
757.0000000000,0.0011657734,0.0000000000,0.0500000007,0.7677179575
758.0000000000,0.0011703006,0.0000000000,0.0500000007,0.7655737996
759.0000000000,0.0011748279,0.0000000000,0.0500000007,0.7634296417
760.0000000000,0.0011793552,0.0000000000,0.0500000007,0.7612854242
761.0000000000,0.0011838825,0.0000000000,0.0500000007,0.7591413260
762.0000000000,0.0011884097,0.0000000000,0.0500000007,0.7569971085
763.0000000000,0.0011929370,0.0000000000,0.0500000007,0.7548528910
764.0000000000,0.0011974643,0.0000000000,0.0500000007,0.7527087927
765.0000000000,0.0012019916,0.0000000000,0.0500000007,0.7505645752
766.0000000000,0.0012065188,0.0000000000,0.0500000007,0.7484204173
767.0000000000,0.0012110461,0.0000000000,0.0500000007,0.7462762594
768.0000000000,0.0012155734,0.0000000000,0.0500000007,0.7441321611
769.0000000000,0.0012201007,0.0000000000,0.0500000007,0.7419879437
770.0000000000,0.0012246280,0.0000000000,0.0500000007,0.7398437262
771.0000000000,0.0012291552,0.0000000000,0.0500000007,0.7376996279
772.0000000000,0.0012336825,0.0000000000,0.0500000007,0.7355554104
773.0000000000,0.0012382098,0.0000000000,0.0500000007,0.7334113121
774.0000000000,0.0012427371,0.0000000000,0.0500000007,0.7312670946
775.0000000000,0.0012472643,0.0000000000,0.0500000007,0.7291229963
776.0000000000,0.0012517916,0.0000000000,0.0500000007,0.7269788384
777.0000000000,0.0012563189,0.0000000000,0.0500000007,0.7248346806
778.0000000000,0.0012608462,0.0000000000,0.0500000007,0.7226905227
779.0000000000,0.0012653734,0.0000000000,0.0500000007,0.7205463648
780.0000000000,0.0012699007,0.0000000000,0.0500000007,0.7184021473
