Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
772.0000000000,0.0012336825,0.0000000000,0.0500000007,0.7319186926
773.0000000000,0.0012382098,0.0000000000,0.0500000007,0.7298989296
774.0000000000,0.0012427371,0.0000000000,0.0500000007,0.7278791070
775.0000000000,0.0012472643,0.0000000000,0.0500000007,0.7258592844
776.0000000000,0.0012517916,0.0000000000,0.0500000007,0.7238394618
777.0000000000,0.0012563189,0.0000000000,0.0500000007,0.7218196392
778.0000000000,0.0012608462,0.0000000000,0.0500000007,0.7197998762
779.0000000000,0.0012653734,0.0000000000,0.0500000007,0.7177799940
780.0000000000,0.0012699007,0.0000000000,0.0500000007,0.7157601714
781.0000000000,0.0012744280,0.0000000000,0.0500000007,0.7137403488
782.0000000000,0.0012789553,0.0000000000,0.0500000007,0.7117205858
783.0000000000,0.0012834825,0.0000000000,0.0500000007,0.7097007036
784.0000000000,0.0012880098,0.0000000000,0.0500000007,0.7076809406
785.0000000000,0.0012925371,0.0000000000,0.0500000007,0.7056610584
786.0000000000,0.0012970644,0.0000000000,0.0500000007,0.7035308480
787.0000000000,0.0013015916,0.0000000000,0.0500000007,0.7009387016
788.0000000000,0.0013061189,0.0000000000,0.0500000007,0.6983466148
789.0000000000,0.0013106462,0.0000000000,0.0500000007,0.6957545281
790.0000000000,0.0013151735,0.0000000000,0.0500000007,0.6931623817
791.0000000000,0.0013197007,0.0000000000,0.0500000007,0.6905701757
792.0000000000,0.0013242280,0.0000000000,0.0500000007,0.6879780889
793.0000000000,0.0013287553,0.0000000000,0.0500000007,0.6853860021
794.0000000000,0.0013332826,0.0000000000,0.0500000007,0.6827939153
795.0000000000,0.0013378098,0.0000000000,0.0500000007,0.6802017093
796.0000000000,0.0013423371,0.0000000000,0.0500000007,0.6776095629
797.0000000000,0.0013468644,0.0000000000,0.0500000007,0.6750174165
798.0000000000,0.0013513917,0.0000000000,0.0500000007,0.6724252701
799.0000000000,0.0013559189,0.0000000000,0.0500000007,0.6698331833
800.0000000000,0.0013604462,0.0000000000,0.0500000007,0.6672411561
801.0000000000,0.0013649735,0.0000000000,0.0500000007,0.6646489501
802.0000000000,0.0013695008,0.0000000000,0.0500000007,0.6620568633
803.0000000000,0.0013740280,0.0000000000,0.0500000007,0.6594647169
804.0000000000,0.0013785553,0.0000000000,0.0500000007,0.6568726301
805.0000000000,0.0013830826,0.0000000000,0.0500000007,0.6542804241
806.0000000000,0.0013876099,0.0000000000,0.0500000007,0.6516883373
807.0000000000,0.0013921371,0.0000000000,0.0500000007,0.6490961909
808.0000000000,0.0013966644,0.0000000000,0.0500000007,0.6465041041
809.0000000000,0.0014011917,0.0000000000,0.0500000007,0.6439120174
810.0000000000,0.0014057190,0.0000000000,0.0500000007,0.6413198710
811.0000000000,0.0014102462,0.0000000000,0.0500000007,0.6387277246
812.0000000000,0.0014147735,0.0000000000,0.0500000007,0.6361355782
813.0000000000,0.0014193008,0.0000000000,0.0500000007,0.6335434914
814.0000000000,0.0014238281,0.0000000000,0.0500000007,0.6309513450
815.0000000000,0.0014283553,0.0000000000,0.0500000007,0.6283591986
816.0000000000,0.0014328826,0.0000000000,0.0500000007,0.6257671118
817.0000000000,0.0014374099,0.0000000000,0.0500000007,0.6231749654
818.0000000000,0.0014419372,0.0000000000,0.0500000007,0.6205828190
819.0000000000,0.0014464644,0.0000000000,0.0500000007,0.6179907322
820.0000000000,0.0014509917,0.0000000000,0.0500000007,0.6153985858
821.0000000000,0.0014555190,0.0000000000,0.0500000007,0.6128064394
822.0000000000,0.0014600463,0.0000000000,0.0500000007,0.6102143526
823.0000000000,0.0014645736,0.0000000000,0.0500000007,0.6076222658
824.0000000000,0.0014691008,0.0000000000,0.0500000007,0.6050300598
825.0000000000,0.0014736281,0.0000000000,0.0500000007,0.6024379730
826.0000000000,0.0014781554,0.0000000000,0.0500000007,0.5998458266
827.0000000000,0.0014826827,0.0000000000,0.0500000007,0.5972537398
828.0000000000,0.0014872099,0.0000000000,0.0500000007,0.5946615934
829.0000000000,0.0014917372,0.0000000000,0.0500000007,0.5920694470
830.0000000000,0.0014962645,0.0000000000,0.0500000007,0.5894773006
831.0000000000,0.0015007918,0.0000000000,0.0500000007,0.5868852139
832.0000000000,0.0015053190,0.0000000000,0.0500000007,0.5842930675
833.0000000000,0.0015098463,0.0000000000,0.0500000007,0.5817009807
834.0000000000,0.0015143736,0.0000000000,0.0500000007,0.5791088343
835.0000000000,0.0015189009,0.0000000000,0.0500000007,0.5765166879
836.0000000000,0.0015234281,0.0000000000,0.0500000007,0.5739245415
837.0000000000,0.0015279554,0.0000000000,0.0500000007,0.5713324547
838.0000000000,0.0015324827,0.0000000000,0.0500000007,0.5687403083
839.0000000000,0.0015370100,0.0000000000,0.0500000007,0.5661482811
840.0000000000,0.0015415372,0.0000000000,0.0500000007,0.5631669164
841.0000000000,0.0015460645,0.0000000000,0.0500000007,0.5601400733
842.0000000000,0.0015505918,0.0000000000,0.0500000007,0.5571133494
843.0000000000,0.0015551191,0.0000000000,0.0500000007,0.5540865064
844.0000000000,0.0015596463,0.0000000000,0.0500000007,0.5510597229
845.0000000000,0.0015641736,0.0000000000,0.0500000007,0.5480329394
846.0000000000,0.0015687009,0.0000000000,0.0500000007,0.5450061560
847.0000000000,0.0015732282,0.0000000000,0.0500000007,0.5419794321
848.0000000000,0.0015777554,0.0000000000,0.0500000007,0.5389525890
849.0000000000,0.0015822827,0.0000000000,0.0500000007,0.5359258652
850.0000000000,0.0015868100,0.0000000000,0.0500000007,0.5328990221
851.0000000000,0.0015913373,0.0000000000,0.0500000007,0.5298722386
852.0000000000,0.0015958645,0.0000000000,0.0500000007,0.5268454552
853.0000000000,0.0016003918,0.0000000000,0.0500000007,0.5238186717
854.0000000000,0.0016049191,0.0000000000,0.0500000007,0.5207918286
855.0000000000,0.0016094464,0.0000000000,0.0500000007,0.5177650452
856.0000000000,0.0016139736,0.0000000000,0.0500000007,0.5147383213
857.0000000000,0.0016185009,0.0000000000,0.0500000007,0.5117114782
858.0000000000,0.0016230282,0.0000000000,0.0500000007,0.5086847544
859.0000000000,0.0016275555,0.0000000000,0.0500000007,0.5056579113
860.0000000000,0.0016320827,0.0000000000,0.0500000007,0.5026311278
861.0000000000,0.0016366100,0.0000000000,0.0500000007,0.4996043444
862.0000000000,0.0016411373,0.0000000000,0.0500000007,0.4965775609
863.0000000000,0.0016456646,0.0000000000,0.0500000007,0.4935507774
864.0000000000,0.0016501918,0.0000000000,0.0500000007,0.4905240238
865.0000000000,0.0016547191,0.0000000000,0.0500000007,0.4874972105
866.0000000000,0.0016592464,0.0000000000,0.0500000007,0.4844703674
867.0000000000,0.0016637737,0.0000000000,0.0500000007,0.4814435840
868.0000000000,0.0016683009,0.0000000000,0.0500000007,0.4784168005
869.0000000000,0.0016728282,0.0000000000,0.0500000007,0.4753900170
870.0000000000,0.0016773555,0.0000000000,0.0500000007,0.4723632336
871.0000000000,0.0016818828,0.0000000000,0.0500000007,0.4693364501
872.0000000000,0.0016864100,0.0000000000,0.0500000007,0.4663096368
873.0000000000,0.0016909373,0.0000000000,0.0500000007,0.4632828534
874.0000000000,0.0016954646,0.0000000000,0.0500000007,0.4602560997
875.0000000000,0.0016999919,0.0000000000,0.0500000007,0.4572293162
876.0000000000,0.0017045191,0.0000000000,0.0500000007,0.4542024732
877.0000000000,0.0017090464,0.0000000000,0.0500000007,0.4511757195
878.0000000000,0.0017135737,0.0000000000,0.0500000007,0.4481489062
879.0000000000,0.0017181010,0.0000000000,0.0500000007,0.4451221526
880.0000000000,0.0017226283,0.0000000000,0.0500000007,0.4420953393
881.0000000000,0.0017271555,0.0000000000,0.0500000007,0.4390685856
882.0000000000,0.0017316828,0.0000000000,0.0500000007,0.4360417724
883.0000000000,0.0017362101,0.0000000000,0.0500000007,0.4330149889
884.0000000000,0.0017407374,0.0000000000,0.0500000007,0.4299882054
885.0000000000,0.0017452646,0.0000000000,0.0500000007,0.4269614220
886.0000000000,0.0017497919,0.0000000000,0.0500000007,0.4239346087
887.0000000000,0.0017543192,0.0000000000,0.0500000007,0.4209077954
888.0000000000,0.0017588465,0.0000000000,0.0500000007,0.4178809524
889.0000000000,0.0017633737,0.0000000000,0.0500000007,0.4148542285
890.0000000000,0.0017679010,0.0000000000,0.0500000007,0.4118274450
891.0000000000,0.0017724283,0.0000000000,0.0500000007,0.4088006020
892.0000000000,0.0017769556,0.0000000000,0.0500000007,0.4057738781
893.0000000000,0.0017814828,0.0000000000,0.0500000007,0.4024855495
894.0000000000,0.0017860101,0.0000000000,0.0500000007,0.3990212381
895.0000000000,0.0017905374,0.0000000000,0.0500000007,0.3955568969
896.0000000000,0.0017950647,0.0000000000,0.0500000007,0.3920926154
897.0000000000,0.0017995919,0.0000000000,0.0500000007,0.3886283040
898.0000000000,0.0018041192,0.0000000000,0.0500000007,0.3851640225
899.0000000000,0.0018086465,0.0000000000,0.0500000007,0.3816997111
900.0000000000,0.0018131738,0.0000000000,0.0500000007,0.3782354295
901.0000000000,0.0018177010,0.0000000000,0.0500000007,0.3747711182
902.0000000000,0.0018222283,0.0000000000,0.0500000007,0.3713068366
903.0000000000,0.0018267556,0.0000000000,0.0500000007,0.3678425252
904.0000000000,0.0018312829,0.0000000000,0.0500000007,0.3643782139
905.0000000000,0.0018358101,0.0000000000,0.0500000007,0.3609138727
906.0000000000,0.0018403374,0.0000000000,0.0500000007,0.3574496210
907.0000000000,0.0018448647,0.0000000000,0.0500000007,0.3539852798
908.0000000000,0.0018493920,0.0000000000,0.0500000007,0.3505209684
909.0000000000,0.0018539192,0.0000000000,0.0500000007,0.3470566869
910.0000000000,0.0018584465,0.0000000000,0.0500000007,0.3435923755
911.0000000000,0.0018629738,0.0000000000,0.0500000007,0.3401280940
912.0000000000,0.0018675011,0.0000000000,0.0500000007,0.3366637826
913.0000000000,0.0018720283,0.0000000000,0.0500000007,0.3331995010
914.0000000000,0.0018765556,0.0000000000,0.0500000007,0.3297351599
915.0000000000,0.0018810829,0.0000000000,0.0500000007,0.3262708783
916.0000000000,0.0018856102,0.0000000000,0.0500000007,0.3228065670
917.0000000000,0.0018901374,0.0000000000,0.0500000007,0.3193422556
918.0000000000,0.0018946647,0.0000000000,0.0500000007,0.3158779740
919.0000000000,0.0018991920,0.0000000000,0.0500000007,0.3124136329
920.0000000000,0.0019037193,0.0000000000,0.0500000007,0.3089493513
921.0000000000,0.0019082465,0.0000000000,0.0500000007,0.3054850400
922.0000000000,0.0019127738,0.0000000000,0.0500000007,0.3020207584
923.0000000000,0.0019173011,0.0000000000,0.0500000007,0.2985564470
924.0000000000,0.0019218284,0.0000000000,0.0500000007,0.2950921655
925.0000000000,0.0019263556,0.0000000000,0.0500000007,0.2916278243
926.0000000000,0.0019308829,0.0000000000,0.0500000007,0.2881635428
927.0000000000,0.0019354102,0.0000000000,0.0500000007,0.2846992314
928.0000000000,0.0019399375,0.0000000000,0.0500000007,0.2812349200
929.0000000000,0.0019444647,0.0000000000,0.0500000007,0.2777706385
930.0000000000,0.0019489920,0.0000000000,0.0500000007,0.2743062973
931.0000000000,0.0019535192,0.0000000000,0.0500000007,0.2708421350
932.0000000000,0.0019580463,0.0000000000,0.0500000007,0.2673778832
933.0000000000,0.0019625735,0.0000000000,0.0500000007,0.2639136910
934.0000000000,0.0019671007,0.0000000000,0.0500000007,0.2604494691
935.0000000000,0.0019716278,0.0000000000,0.0500000007,0.2569852769
936.0000000000,0.0019761550,0.0000000000,0.0500000007,0.2535210550
937.0000000000,0.0019806821,0.0000000000,0.0500000007,0.2500568330
938.0000000000,0.0019852093,0.0000000000,0.0500000007,0.2465926409
939.0000000000,0.0019897365,0.0000000000,0.0500000007,0.2431283891
940.0000000000,0.0019942636,0.0000000000,0.0500000007,0.2396641970
941.0000000000,0.0019987908,0.0000000000,0.0500000007,0.2362000048
942.0000000000,0.0020033179,0.0000000000,0.0500000007,0.2327356786
943.0000000000,0.0020078451,0.0000000000,0.0500000007,0.2292715013
944.0000000000,0.0020123722,0.0000000000,0.0500000007,0.2258073241
945.0000000000,0.0020168994,0.0000000000,0.0500000007,0.2223430872
946.0000000000,0.0020214266,0.0000000000,0.0500000007,0.2187475860
947.0000000000,0.0020259537,0.0000000000,0.0500000007,0.2148453295
948.0000000000,0.0020304809,0.0000000000,0.0500000007,0.2109430730
949.0000000000,0.0020350080,0.0000000000,0.0500000007,0.2070408315
950.0000000000,0.0020395352,0.0000000000,0.0500000007,0.2031385601
951.0000000000,0.0020440624,0.0000000000,0.0500000007,0.1992363185
952.0000000000,0.0020485895,0.0000000000,0.0500000007,0.1953340620
953.0000000000,0.0020531167,0.0000000000,0.0500000007,0.1914318204
954.0000000000,0.0020576438,0.0000000000,0.0500000007,0.1875295639
955.0000000000,0.0020621710,0.0000000000,0.0500000007,0.1836273074
956.0000000000,0.0020666982,0.0000000000,0.0500000007,0.1797250509
957.0000000000,0.0020712253,0.0000000000,0.0500000007,0.1758228093
958.0000000000,0.0020757525,0.0000000000,0.0500000007,0.1719205529
959.0000000000,0.0020802796,0.0000000000,0.0500000007,0.1680183113
960.0000000000,0.0020848068,0.0000000000,0.0500000007,0.1641160548
961.0000000000,0.0020893340,0.0000000000,0.0500000007,0.1602138132
962.0000000000,0.0020938611,0.0000000000,0.0500000007,0.1563115269
963.0000000000,0.0020983883,0.0000000000,0.0500000007,0.1524093002
964.0000000000,0.0021029154,0.0000000000,0.0500000007,0.1485070288
965.0000000000,0.0021074426,0.0000000000,0.0500000007,0.1446048021
966.0000000000,0.0021119697,0.0000000000,0.0500000007,0.1407025158
967.0000000000,0.0021164969,0.0000000000,0.0500000007,0.1368002892
968.0000000000,0.0021210241,0.0000000000,0.0500000007,0.1328980476
969.0000000000,0.0021255512,0.0000000000,0.0500000007,0.1289957911
970.0000000000,0.0021300784,0.0000000000,0.0500000007,0.1250935197
971.0000000000,0.0021346055,0.0000000000,0.0500000007,0.1211913005
972.0000000000,0.0021391327,0.0000000000,0.0500000007,0.1172890365
973.0000000000,0.0021436599,0.0000000000,0.0500000007,0.1133867875
974.0000000000,0.0021481870,0.0000000000,0.0500000007,0.1094845012
975.0000000000,0.0021527142,0.0000000000,0.0500000007,0.1055822372
976.0000000000,0.0021572413,0.0000000000,0.0500000007,0.1016799882
977.0000000000,0.0021617685,0.0000000000,0.0500000007,0.0977777690
978.0000000000,0.0021662957,0.0000000000,0.0500000007,0.0938754901
979.0000000000,0.0021708228,0.0000000000,0.0500000007,0.0899732560
980.0000000000,0.0021753500,0.0000000000,0.0500000007,0.0860710293
981.0000000000,0.0021798771,0.0000000000,0.0500000007,0.0821687728
982.0000000000,0.0021844043,0.0000000000,0.0500000007,0.0782665312
983.0000000000,0.0021889315,0.0000000000,0.0500000007,0.0743642598
984.0000000000,0.0021934586,0.0000000000,0.0500000007,0.0704619884
985.0000000000,0.0021979858,0.0000000000,0.0500000007,0.0665597469
986.0000000000,0.0022025129,0.0000000000,0.0500000007,0.0626574755
987.0000000000,0.0022070401,0.0000000000,0.0500000007,0.0587552786
988.0000000000,0.0022115672,0.0000000000,0.0500000007,0.0548530109
989.0000000000,0.0022160944,0.0000000000,0.0500000007,0.0509507433
990.0000000000,0.0022206216,0.0000000000,0.0500000007,0.0470484868
991.0000000000,0.0022251487,0.0000000000,0.0500000007,0.0431462564
992.0000000000,0.0022296759,0.0000000000,0.0500000007,0.0392439887
993.0000000000,0.0022342030,0.0000000000,0.0500000007,0.0353417322
994.0000000000,0.0022387302,0.0000000000,0.0500000007,0.0314395018
995.0000000000,0.0022432574,0.0000000000,0.0500000007,0.0275372323
996.0000000000,0.0022477845,0.0000000000,0.0500000007,0.0236349888
997.0000000000,0.0022523117,0.0000000000,0.0500000007,0.0197326355
998.0000000000,0.0022568388,0.0000000000,0.0500000007,0.0158304274
999.0000000000,0.0022613660,0.0000000000,0.0500000007,0.0750543177
