"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.6333,4.2134e-17,7.4877e-05,0.73234,1,0.001017,0,-0.001253,0.06
1.6333,3.5418e-17,7.5136e-05,0.73455,1,0.0010215,0,-0.0012485,0.06
1.6333,2.9536e-17,7.5396e-05,0.73677,1,0.001026,0,-0.001244,0.06
1.6333,2.4417e-17,7.5656e-05,0.73898,1,0.0010306,0,-0.0012394,0.06
1.6333,1.9999e-17,7.5915e-05,0.74119,1,0.0010351,0,-0.0012349,0.06
1.6333,1.6205e-17,7.6175e-05,0.7434,1,0.0010397,0,-0.0012303,0.06
1.6333,1.2981e-17,7.6434e-05,0.74562,1,0.0010442,0,-0.0012258,0.06
1.6333,1.0263e-17,7.6694e-05,0.74783,1,0.0010487,0,-0.0012213,0.06
1.6333,8.0026e-18,7.6953e-05,0.75004,1,0.0010533,0,-0.0012167,0.06
1.6333,6.1362e-18,7.7213e-05,0.75225,1,0.0010578,0,-0.0012122,0.06
1.6333,4.6229e-18,7.7472e-05,0.75447,1,0.0010624,0,-0.0012076,0.06
1.6333,3.4154e-18,7.7732e-05,0.75668,1,0.0010669,0,-0.0012031,0.06
1.6333,2.4651e-18,7.7991e-05,0.75889,1,0.0010714,0,-0.0011986,0.06
1.6333,1.7323e-18,7.8251e-05,0.7611,1,0.001076,0,-0.001194,0.06
1.6333,1.1859e-18,7.8511e-05,0.76332,1,0.0010805,0,-0.0011895,0.06
1.6333,7.891e-19,7.877e-05,0.76553,1,0.0010851,0,-0.0011849,0.06
1.6333,5.0928e-19,7.903e-05,0.76774,1,0.0010896,0,-0.0011804,0.06
1.6333,3.2814e-19,7.9289e-05,0.76995,1,0.0010941,0,-0.0011759,0.06
1.6333,2.1156e-19,7.9549e-05,0.77217,1,0.0010987,0,-0.0011713,0.06
1.6333,1.4523e-19,7.9808e-05,0.77438,1,0.0011032,0,-0.0011668,0.06
1.6333,1.1447e-19,8.0068e-05,0.77659,1,0.0011078,0,-0.0011622,0.06
1.6333,9.9017e-20,8.0327e-05,0.7788,1,0.0011123,0,-0.0011577,0.06
1.6333,9.389e-20,8.0587e-05,0.78101,1,0.0011168,0,-0.0011532,0.06
1.6333,4.5329e-14,8.0846e-05,0.78323,1,0.0011214,0,-0.0011486,0.06
1.6333,1.7275e-13,8.1106e-05,0.78544,1,0.0011259,0,-0.0011441,0.06
1.6333,9.418e-20,8.1366e-05,0.78765,1,0.0011305,0,-0.0011395,0.06
1.6333,9.965e-20,8.1625e-05,0.78986,1,0.001135,0,-0.001135,0.06
1.6333,1.2139e-19,8.1885e-05,0.79208,1,0.0011395,0,-0.0011305,0.06
1.6333,1.6511e-19,8.2144e-05,0.79429,1,0.0011441,0,-0.0011259,0.06
1.6333,2.4209e-19,8.2404e-05,0.7965,1,0.0011486,0,-0.0011214,0.06
1.6333,3.8035e-19,8.2663e-05,0.79871,1,0.0011532,0,-0.0011168,0.06
1.6333,5.9193e-19,8.2923e-05,0.80093,1,0.0011577,0,-0.0011123,0.06
1.6333,9.1133e-19,8.3182e-05,0.80314,1,0.0011622,0,-0.0011078,0.06
1.6333,1.357e-18,8.3442e-05,0.80535,1,0.0011668,0,-0.0011032,0.06
1.6333,1.9646e-18,8.3701e-05,0.80756,1,0.0011713,0,-0.0010987,0.06
1.6333,2.7706e-18,8.3961e-05,0.80978,1,0.0011759,0,-0.0010941,0.06
