"p","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.011658,-2.9524e-16,-2.1602e-09,0.75189,-4.2014e-16,-2.1602e-09,0.75189,3.0022e-13,5.6799e-12,-1.5114e-10,3.0022e-13,5.6799e-12,-1.5114e-10,1,0.0034867,0,0.0012167,0.199
0.011658,-2.9617e-16,-2.1531e-09,0.74967,-4.2107e-16,-2.1531e-09,0.74967,3.0061e-13,5.7015e-12,-1.5032e-10,3.0061e-13,5.7015e-12,-1.5032e-10,1,0.0034913,0,0.0012213,0.199
0.011658,-2.971e-16,-2.1459e-09,0.74745,-4.22e-16,-2.1459e-09,0.74745,3.01e-13,5.7232e-12,-1.495e-10,3.01e-13,5.7232e-12,-1.495e-10,1,0.0034958,0,0.0012258,0.199
0.011658,-2.9803e-16,-2.1388e-09,0.74522,-4.2293e-16,-2.1388e-09,0.74522,3.0139e-13,5.7449e-12,-1.4867e-10,3.0139e-13,5.7449e-12,-1.4867e-10,1,0.0035003,0,0.0012303,0.199
0.011658,-2.9895e-16,-2.1316e-09,0.743,-4.2385e-16,-2.1316e-09,0.743,3.0178e-13,5.7666e-12,-1.4785e-10,3.0178e-13,5.7666e-12,-1.4785e-10,1,0.0035049,0,0.0012349,0.199
0.011658,-2.9988e-16,-2.1244e-09,0.74078,-4.2478e-16,-2.1244e-09,0.74078,3.0217e-13,5.7882e-12,-1.4703e-10,3.0217e-13,5.7882e-12,-1.4703e-10,1,0.0035094,0,0.0012394,0.199
0.011658,-3.0081e-16,-2.1173e-09,0.73856,-4.2571e-16,-2.1173e-09,0.73856,3.0256e-13,5.8099e-12,-1.462e-10,3.0256e-13,5.8099e-12,-1.462e-10,1,0.003514,0,0.001244,0.199
0.011658,-3.0173e-16,-2.1101e-09,0.73634,-4.2663e-16,-2.1101e-09,0.73634,3.0295e-13,5.8316e-12,-1.4538e-10,3.0295e-13,5.8316e-12,-1.4538e-10,1,0.0035185,0,0.0012485,0.199
0.011658,-3.0266e-16,-2.103e-09,0.73412,-4.2756e-16,-2.103e-09,0.73412,3.0334e-13,5.8533e-12,-1.4456e-10,3.0334e-13,5.8533e-12,-1.4456e-10,1,0.003523,0,0.001253,0.199
0.011658,-3.0359e-16,-2.0958e-09,0.73189,-4.2849e-16,-2.0958e-09,0.73189,3.0373e-13,5.8749e-12,-1.4373e-10,3.0373e-13,5.8749e-12,-1.4373e-10,1,0.0035276,0,0.0012576,0.199
0.011658,-3.0451e-16,-2.0887e-09,0.72967,-4.2941e-16,-2.0887e-09,0.72967,3.0412e-13,5.8966e-12,-1.4291e-10,3.0412e-13,5.8966e-12,-1.4291e-10,1,0.0035321,0,0.0012621,0.199
0.011658,-3.0544e-16,-2.0815e-09,0.72745,-4.3034e-16,-2.0815e-09,0.72745,3.0451e-13,5.9183e-12,-1.4209e-10,3.0451e-13,5.9183e-12,-1.4209e-10,1,0.0035367,0,0.0012667,0.199
0.011658,-3.0637e-16,-2.0743e-09,0.72523,-4.3127e-16,-2.0743e-09,0.72523,3.049e-13,5.94e-12,-1.4126e-10,3.049e-13,5.94e-12,-1.4126e-10,1,0.0035412,0,0.0012712,0.199
0.011658,-3.0729e-16,-2.0672e-09,0.72301,-4.3219e-16,-2.0672e-09,0.72301,3.0529e-13,5.9616e-12,-1.4044e-10,3.0529e-13,5.9616e-12,-1.4044e-10,1,0.0035457,0,0.0012757,0.199
0.011658,-3.0822e-16,-2.06e-09,0.72078,-4.3312e-16,-2.06e-09,0.72078,3.0568e-13,5.9833e-12,-1.3962e-10,3.0568e-13,5.9833e-12,-1.3962e-10,1,0.0035503,0,0.0012803,0.199
0.011658,-3.0915e-16,-2.0529e-09,0.71856,-4.3405e-16,-2.0529e-09,0.71856,3.0607e-13,6.005e-12,-1.3879e-10,3.0607e-13,6.005e-12,-1.3879e-10,1,0.0035548,0,0.0012848,0.199
0.011658,-3.1007e-16,-2.0457e-09,0.71634,-4.3497e-16,-2.0457e-09,0.71634,3.0646e-13,6.0267e-12,-1.3797e-10,3.0646e-13,6.0267e-12,-1.3797e-10,1,0.0035594,0,0.0012894,0.199
0.011658,-3.11e-16,-2.0385e-09,0.71412,-4.359e-16,-2.0385e-09,0.71412,3.0685e-13,6.0483e-12,-1.3715e-10,3.0685e-13,6.0483e-12,-1.3715e-10,1,0.0035639,0,0.0012939,0.199
0.011658,-3.1193e-16,-2.0314e-09,0.7119,-4.3683e-16,-2.0314e-09,0.7119,3.0724e-13,6.07e-12,-1.3632e-10,3.0724e-13,6.07e-12,-1.3632e-10,1,0.0035684,0,0.0012984,0.199
0.011658,-3.1071e-16,-2.0201e-09,0.70915,-4.3638e-16,-2.0201e-09,0.70915,3.0453e-13,6.0752e-12,-1.3535e-10,3.0453e-13,6.0752e-12,-1.3535e-10,1,0.003573,0,0.001303,0.199
0.011658,-3.0838e-16,-2.0066e-09,0.70613,-4.3521e-16,-2.0066e-09,0.70613,3.0018e-13,6.0717e-12,-1.343e-10,3.0018e-13,6.0717e-12,-1.343e-10,1,0.0035775,0,0.0013075,0.199
0.011658,-3.0604e-16,-1.9931e-09,0.70311,-4.3404e-16,-1.9931e-09,0.70311,2.9583e-13,6.0682e-12,-1.3325e-10,2.9583e-13,6.0682e-12,-1.3325e-10,1,0.0035821,0,0.0013121,0.199
0.011658,-3.037e-16,-1.9796e-09,0.70009,-4.3287e-16,-1.9796e-09,0.70009,2.9148e-13,6.0647e-12,-1.322e-10,2.9148e-13,6.0647e-12,-1.322e-10,1,0.0035866,0,0.0013166,0.199
0.011658,-3.0136e-16,-1.9661e-09,0.69706,-4.3171e-16,-1.9661e-09,0.69706,2.8714e-13,6.0613e-12,-1.3115e-10,2.8714e-13,6.0613e-12,-1.3115e-10,1,0.0035911,0,0.0013211,0.199
0.011658,-2.9902e-16,-1.9526e-09,0.69404,-4.3054e-16,-1.9526e-09,0.69404,2.8279e-13,6.0578e-12,-1.301e-10,2.8279e-13,6.0578e-12,-1.301e-10,1,0.0035957,0,0.0013257,0.199
0.011658,-2.9668e-16,-1.9392e-09,0.69102,-4.2937e-16,-1.9392e-09,0.69102,2.7844e-13,6.0543e-12,-1.2905e-10,2.7844e-13,6.0543e-12,-1.2905e-10,1,0.0036002,0,0.0013302,0.199
0.011658,-2.9435e-16,-1.9257e-09,0.688,-4.282e-16,-1.9257e-09,0.688,2.741e-13,6.0508e-12,-1.28e-10,2.741e-13,6.0508e-12,-1.28e-10,1,0.0036048,0,0.0013348,0.199
0.011658,-2.9201e-16,-1.9122e-09,0.68498,-4.2703e-16,-1.9122e-09,0.68498,2.6975e-13,6.0473e-12,-1.2695e-10,2.6975e-13,6.0473e-12,-1.2695e-10,1,0.0036093,0,0.0013393,0.199
0.011658,-2.8967e-16,-1.8987e-09,0.68195,-4.2586e-16,-1.8987e-09,0.68195,2.654e-13,6.0439e-12,-1.259e-10,2.654e-13,6.0439e-12,-1.259e-10,1,0.0036138,0,0.0013438,0.199
0.011658,-2.8733e-16,-1.8852e-09,0.67893,-4.2469e-16,-1.8852e-09,0.67893,2.6105e-13,6.0404e-12,-1.2484e-10,2.6105e-13,6.0404e-12,-1.2484e-10,1,0.0036184,0,0.0013484,0.199
0.011658,-2.8499e-16,-1.8717e-09,0.67591,-4.2352e-16,-1.8717e-09,0.67591,2.5671e-13,6.0369e-12,-1.2379e-10,2.5671e-13,6.0369e-12,-1.2379e-10,1,0.0036229,0,0.0013529,0.199
0.011658,-2.8266e-16,-1.8582e-09,0.67289,-4.2235e-16,-1.8582e-09,0.67289,2.5236e-13,6.0334e-12,-1.2274e-10,2.5236e-13,6.0334e-12,-1.2274e-10,1,0.0036275,0,0.0013575,0.199
0.011658,-2.8032e-16,-1.8447e-09,0.66987,-4.2118e-16,-1.8447e-09,0.66987,2.4801e-13,6.0299e-12,-1.2169e-10,2.4801e-13,6.0299e-12,-1.2169e-10,1,0.003632,0,0.001362,0.199
0.011658,-2.7798e-16,-1.8313e-09,0.66685,-4.2001e-16,-1.8313e-09,0.66685,2.4367e-13,6.0265e-12,-1.2064e-10,2.4367e-13,6.0265e-12,-1.2064e-10,1,0.0036365,0,0.0013665,0.199
0.011658,-2.7564e-16,-1.8178e-09,0.66382,-4.1885e-16,-1.8178e-09,0.66382,2.3932e-13,6.023e-12,-1.1959e-10,2.3932e-13,6.023e-12,-1.1959e-10,1,0.0036411,0,0.0013711,0.199
0.011658,-2.733e-16,-1.8043e-09,0.6608,-4.1768e-16,-1.8043e-09,0.6608,2.3497e-13,6.0195e-12,-1.1854e-10,2.3497e-13,6.0195e-12,-1.1854e-10,1,0.0036456,0,0.0013756,0.199
0.011658,-2.7096e-16,-1.7908e-09,0.65778,-4.1651e-16,-1.7908e-09,0.65778,2.3063e-13,6.016e-12,-1.1749e-10,2.3063e-13,6.016e-12,-1.1749e-10,1,0.0036502,0,0.0013802,0.199
0.011658,-2.6863e-16,-1.7773e-09,0.65476,-4.1534e-16,-1.7773e-09,0.65476,2.2628e-13,6.0125e-12,-1.1644e-10,2.2628e-13,6.0125e-12,-1.1644e-10,1,0.0036547,0,0.0013847,0.199
0.011658,-2.6629e-16,-1.7638e-09,0.65174,-4.1417e-16,-1.7638e-09,0.65174,2.2193e-13,6.0091e-12,-1.1539e-10,2.2193e-13,6.0091e-12,-1.1539e-10,1,0.0036592,0,0.0013892,0.199
0.011658,-2.6395e-16,-1.7503e-09,0.64871,-4.13e-16,-1.7503e-09,0.64871,2.1758e-13,6.0056e-12,-1.1434e-10,2.1758e-13,6.0056e-12,-1.1434e-10,1,0.0036638,0,0.0013938,0.199
0.011658,-2.6161e-16,-1.7368e-09,0.64569,-4.1183e-16,-1.7368e-09,0.64569,2.1324e-13,6.0021e-12,-1.1329e-10,2.1324e-13,6.0021e-12,-1.1329e-10,1,0.0036683,0,0.0013983,0.199
0.011658,-2.5927e-16,-1.7234e-09,0.64267,-4.1066e-16,-1.7234e-09,0.64267,2.0889e-13,5.9986e-12,-1.1224e-10,2.0889e-13,5.9986e-12,-1.1224e-10,1,0.0036729,0,0.0014029,0.199
0.011658,-2.5693e-16,-1.7099e-09,0.63965,-4.0949e-16,-1.7099e-09,0.63965,2.0454e-13,5.9951e-12,-1.1119e-10,2.0454e-13,5.9951e-12,-1.1119e-10,1,0.0036774,0,0.0014074,0.199
0.011658,-2.546e-16,-1.6964e-09,0.63663,-4.0832e-16,-1.6964e-09,0.63663,2.002e-13,5.9917e-12,-1.1014e-10,2.002e-13,5.9917e-12,-1.1014e-10,1,0.0036819,0,0.0014119,0.199
0.011658,-2.5226e-16,-1.6829e-09,0.63361,-4.0715e-16,-1.6829e-09,0.63361,1.9585e-13,5.9882e-12,-1.0909e-10,1.9585e-13,5.9882e-12,-1.0909e-10,1,0.0036865,0,0.0014165,0.199
0.011658,-2.4989e-16,-1.6694e-09,0.63058,-4.0596e-16,-1.6694e-09,0.63058,1.915e-13,5.9847e-12,-1.0804e-10,1.915e-13,5.9847e-12,-1.0804e-10,1,0.003691,0,0.001421,0.199
0.011658,-2.4758e-16,-1.6559e-09,0.62756,-4.0482e-16,-1.6559e-09,0.62756,1.8715e-13,5.9812e-12,-1.0699e-10,1.8715e-13,5.9812e-12,-1.0699e-10,1,0.0036956,0,0.0014256,0.199
0.011658,-2.4524e-16,-1.6424e-09,0.62454,-4.0365e-16,-1.6424e-09,0.62454,1.8281e-13,5.9778e-12,-1.0593e-10,1.8281e-13,5.9778e-12,-1.0593e-10,1,0.0037001,0,0.0014301,0.199
0.011658,-2.429e-16,-1.6289e-09,0.62152,-4.0248e-16,-1.6289e-09,0.62152,1.7846e-13,5.9743e-12,-1.0488e-10,1.7846e-13,5.9743e-12,-1.0488e-10,1,0.0037046,0,0.0014346,0.199
0.011658,-2.4057e-16,-1.6154e-09,0.6185,-4.0131e-16,-1.6154e-09,0.6185,1.7411e-13,5.9708e-12,-1.0383e-10,1.7411e-13,5.9708e-12,-1.0383e-10,1,0.0037092,0,0.0014392,0.199
0.011658,-2.3823e-16,-1.602e-09,0.61547,-4.0014e-16,-1.602e-09,0.61547,1.6977e-13,5.9673e-12,-1.0278e-10,1.6977e-13,5.9673e-12,-1.0278e-10,1,0.0037137,0,0.0014437,0.199
0.011658,-2.3589e-16,-1.5885e-09,0.61245,-3.9897e-16,-1.5885e-09,0.61245,1.6542e-13,5.9638e-12,-1.0173e-10,1.6542e-13,5.9638e-12,-1.0173e-10,1,0.0037183,0,0.0014483,0.199
0.011658,-2.3355e-16,-1.575e-09,0.60943,-3.978e-16,-1.575e-09,0.60943,1.6107e-13,5.9604e-12,-1.0068e-10,1.6107e-13,5.9604e-12,-1.0068e-10,1,0.0037228,0,0.0014528,0.199
0.011658,-2.3121e-16,-1.5615e-09,0.60641,-3.9663e-16,-1.5615e-09,0.60641,1.5673e-13,5.9569e-12,-9.9632e-11,1.5673e-13,5.9569e-12,-9.9632e-11,1,0.0037273,0,0.0014573,0.199
0.011658,-2.2887e-16,-1.548e-09,0.60339,-3.9546e-16,-1.548e-09,0.60339,1.5238e-13,5.9534e-12,-9.8581e-11,1.5238e-13,5.9534e-12,-9.8581e-11,1,0.0037319,0,0.0014619,0.199
0.011658,-2.2654e-16,-1.5345e-09,0.60037,-3.9429e-16,-1.5345e-09,0.60037,1.4803e-13,5.9499e-12,-9.7531e-11,1.4803e-13,5.9499e-12,-9.7531e-11,1,0.0037364,0,0.0014664,0.199
0.011658,-2.242e-16,-1.521e-09,0.59734,-3.9312e-16,-1.521e-09,0.59734,1.4368e-13,5.9464e-12,-9.648e-11,1.4368e-13,5.9464e-12,-9.648e-11,1,0.003741,0,0.001471,0.199
0.011658,-2.2186e-16,-1.5075e-09,0.59432,-3.9195e-16,-1.5075e-09,0.59432,1.3934e-13,5.943e-12,-9.5429e-11,1.3934e-13,5.943e-12,-9.5429e-11,1,0.0037455,0,0.0014755,0.199
0.011658,-2.1952e-16,-1.4941e-09,0.5913,-3.9079e-16,-1.4941e-09,0.5913,1.3499e-13,5.9395e-12,-9.4379e-11,1.3499e-13,5.9395e-12,-9.4379e-11,1,0.00375,0,0.00148,0.199
0.011658,-2.1718e-16,-1.4806e-09,0.58828,-3.8962e-16,-1.4806e-09,0.58828,1.3064e-13,5.936e-12,-9.3328e-11,1.3064e-13,5.936e-12,-9.3328e-11,1,0.0037546,0,0.0014846,0.199
0.011658,-2.1484e-16,-1.4671e-09,0.58526,-3.8845e-16,-1.4671e-09,0.58526,1.263e-13,5.9325e-12,-9.2278e-11,1.263e-13,5.9325e-12,-9.2278e-11,1,0.0037591,0,0.0014891,0.199
0.011658,-2.1251e-16,-1.4536e-09,0.58223,-3.8728e-16,-1.4536e-09,0.58223,1.2195e-13,5.929e-12,-9.1227e-11,1.2195e-13,5.929e-12,-9.1227e-11,1,0.0037637,0,0.0014937,0.199
0.011658,-2.1017e-16,-1.4401e-09,0.57921,-3.8611e-16,-1.4401e-09,0.57921,1.176e-13,5.9256e-12,-9.0177e-11,1.176e-13,5.9256e-12,-9.0177e-11,1,0.0037682,0,0.0014982,0.199
0.011658,-2.0783e-16,-1.4266e-09,0.57619,-3.8494e-16,-1.4266e-09,0.57619,1.1325e-13,5.9221e-12,-8.9126e-11,1.1325e-13,5.9221e-12,-8.9126e-11,1,0.0037727,0,0.0015027,0.199
0.011658,-2.0549e-16,-1.4131e-09,0.57317,-3.8377e-16,-1.4131e-09,0.57317,1.0891e-13,5.9186e-12,-8.8076e-11,1.0891e-13,5.9186e-12,-8.8076e-11,1,0.0037773,0,0.0015073,0.199
0.011658,-2.0315e-16,-1.3996e-09,0.57015,-3.826e-16,-1.3996e-09,0.57015,1.0456e-13,5.9151e-12,-8.7025e-11,1.0456e-13,5.9151e-12,-8.7025e-11,1,0.0037818,0,0.0015118,0.199
0.011658,-2.0081e-16,-1.3862e-09,0.56713,-3.8143e-16,-1.3862e-09,0.56713,1.0021e-13,5.9116e-12,-8.5975e-11,1.0021e-13,5.9116e-12,-8.5975e-11,1,0.0037864,0,0.0015164,0.199
0.011658,-1.9847e-16,-1.3727e-09,0.5641,-3.8026e-16,-1.3727e-09,0.5641,9.5866e-14,5.9082e-12,-8.4924e-11,9.5866e-14,5.9082e-12,-8.4924e-11,1,0.0037909,0,0.0015209,0.199
0.011658,-1.9614e-16,-1.3592e-09,0.56108,-3.7909e-16,-1.3592e-09,0.56108,9.1519e-14,5.9047e-12,-8.3874e-11,9.1519e-14,5.9047e-12,-8.3874e-11,1,0.0037954,0,0.0015254,0.199
0.011658,-1.938e-16,-1.3457e-09,0.55806,-3.7792e-16,-1.3457e-09,0.55806,8.7172e-14,5.9012e-12,-8.2823e-11,8.7172e-14,5.9012e-12,-8.2823e-11,1,0.0038,0,0.00153,0.199
0.011658,-1.9146e-16,-1.3322e-09,0.55504,-3.7675e-16,-1.3322e-09,0.55504,8.2825e-14,5.8977e-12,-8.1772e-11,8.2825e-14,5.8977e-12,-8.1772e-11,1,0.0038045,0,0.0015345,0.199
0.011658,-1.8912e-16,-1.3187e-09,0.55202,-3.7559e-16,-1.3187e-09,0.55202,7.8478e-14,5.8943e-12,-8.0722e-11,7.8478e-14,5.8943e-12,-8.0722e-11,1,0.0038091,0,0.0015391,0.199
0.011658,-1.8707e-16,-1.3056e-09,0.54898,-3.7388e-16,-1.3056e-09,0.54898,7.537e-14,5.8848e-12,-7.9656e-11,7.537e-14,5.8848e-12,-7.9656e-11,1,0.0038136,0,0.0015436,0.199
0.011658,-1.859e-16,-1.2936e-09,0.54592,-3.7049e-16,-1.2936e-09,0.54592,7.6139e-14,5.8565e-12,-7.8542e-11,7.6139e-14,5.8565e-12,-7.8542e-11,1,0.0038181,0,0.0015481,0.199
0.011658,-1.8473e-16,-1.2816e-09,0.54285,-3.671e-16,-1.2816e-09,0.54285,7.6907e-14,5.8282e-12,-7.7428e-11,7.6907e-14,5.8282e-12,-7.7428e-11,1,0.0038227,0,0.0015527,0.199
0.011658,-1.8356e-16,-1.2695e-09,0.53978,-3.6371e-16,-1.2695e-09,0.53978,7.7676e-14,5.8e-12,-7.6314e-11,7.7676e-14,5.8e-12,-7.6314e-11,1,0.0038272,0,0.0015572,0.199
0.011658,-1.8239e-16,-1.2575e-09,0.53672,-3.6032e-16,-1.2575e-09,0.53672,7.8444e-14,5.7717e-12,-7.52e-11,7.8444e-14,5.7717e-12,-7.52e-11,1,0.0038318,0,0.0015618,0.199
0.011658,-1.8122e-16,-1.2455e-09,0.53365,-3.5693e-16,-1.2455e-09,0.53365,7.9213e-14,5.7435e-12,-7.4086e-11,7.9213e-14,5.7435e-12,-7.4086e-11,1,0.0038363,0,0.0015663,0.199
0.011658,-1.8005e-16,-1.2335e-09,0.53058,-3.5354e-16,-1.2335e-09,0.53058,7.9981e-14,5.7152e-12,-7.2972e-11,7.9981e-14,5.7152e-12,-7.2972e-11,1,0.0038408,0,0.0015708,0.199
0.011658,-1.7888e-16,-1.2215e-09,0.52751,-3.5015e-16,-1.2215e-09,0.52751,8.075e-14,5.6869e-12,-7.1858e-11,8.075e-14,5.6869e-12,-7.1858e-11,1,0.0038454,0,0.0015754,0.199
0.011658,-1.7771e-16,-1.2094e-09,0.52445,-3.4676e-16,-1.2094e-09,0.52445,8.1518e-14,5.6587e-12,-7.0745e-11,8.1518e-14,5.6587e-12,-7.0745e-11,1,0.0038499,0,0.0015799,0.199
0.011658,-1.7654e-16,-1.1974e-09,0.52138,-3.4337e-16,-1.1974e-09,0.52138,8.2287e-14,5.6304e-12,-6.9631e-11,8.2287e-14,5.6304e-12,-6.9631e-11,1,0.0038545,0,0.0015845,0.199
0.011658,-1.7538e-16,-1.1854e-09,0.51831,-3.3998e-16,-1.1854e-09,0.51831,8.3055e-14,5.6021e-12,-6.8517e-11,8.3055e-14,5.6021e-12,-6.8517e-11,1,0.003859,0,0.001589,0.199
0.011658,-1.7421e-16,-1.1734e-09,0.51525,-3.3659e-16,-1.1734e-09,0.51525,8.3824e-14,5.5739e-12,-6.7403e-11,8.3824e-14,5.5739e-12,-6.7403e-11,1,0.0038635,0,0.0015935,0.199
0.011658,-1.7304e-16,-1.1614e-09,0.51218,-3.332e-16,-1.1614e-09,0.51218,8.4592e-14,5.5456e-12,-6.6289e-11,8.4592e-14,5.5456e-12,-6.6289e-11,1,0.0038681,0,0.0015981,0.199
0.011658,-1.7187e-16,-1.1493e-09,0.50911,-3.2981e-16,-1.1493e-09,0.50911,8.5361e-14,5.5174e-12,-6.5175e-11,8.5361e-14,5.5174e-12,-6.5175e-11,1,0.0038726,0,0.0016026,0.199
0.011658,-1.707e-16,-1.1373e-09,0.50604,-3.2642e-16,-1.1373e-09,0.50604,8.6129e-14,5.4891e-12,-6.4061e-11,8.6129e-14,5.4891e-12,-6.4061e-11,1,0.0038772,0,0.0016072,0.199
0.011658,-1.6953e-16,-1.1253e-09,0.50298,-3.2303e-16,-1.1253e-09,0.50298,8.6898e-14,5.4608e-12,-6.2947e-11,8.6898e-14,5.4608e-12,-6.2947e-11,1,0.0038817,0,0.0016117,0.199
0.011658,-1.6836e-16,-1.1133e-09,0.49991,-3.1964e-16,-1.1133e-09,0.49991,8.7666e-14,5.4326e-12,-6.1833e-11,8.7666e-14,5.4326e-12,-6.1833e-11,1,0.0038862,0,0.0016162,0.199
0.011658,-1.6719e-16,-1.1013e-09,0.49684,-3.1625e-16,-1.1013e-09,0.49684,8.8435e-14,5.4043e-12,-6.0719e-11,8.8435e-14,5.4043e-12,-6.0719e-11,1,0.0038908,0,0.0016208,0.199
0.011658,-1.6602e-16,-1.0893e-09,0.49378,-3.1286e-16,-1.0893e-09,0.49378,8.9203e-14,5.376e-12,-5.9605e-11,8.9203e-14,5.376e-12,-5.9605e-11,1,0.0038953,0,0.0016253,0.199
0.011658,-1.6485e-16,-1.0772e-09,0.49071,-3.0947e-16,-1.0772e-09,0.49071,8.9972e-14,5.3478e-12,-5.8491e-11,8.9972e-14,5.3478e-12,-5.8491e-11,1,0.0038999,0,0.0016299,0.199
0.011658,-1.6368e-16,-1.0652e-09,0.48764,-3.0608e-16,-1.0652e-09,0.48764,9.074e-14,5.3195e-12,-5.7377e-11,9.074e-14,5.3195e-12,-5.7377e-11,1,0.0039044,0,0.0016344,0.199
0.011658,-1.6251e-16,-1.0532e-09,0.48458,-3.0269e-16,-1.0532e-09,0.48458,9.1508e-14,5.2913e-12,-5.6263e-11,9.1508e-14,5.2913e-12,-5.6263e-11,1,0.0039089,0,0.0016389,0.199
0.011658,-1.6135e-16,-1.0412e-09,0.48151,-2.993e-16,-1.0412e-09,0.48151,9.2277e-14,5.263e-12,-5.5149e-11,9.2277e-14,5.263e-12,-5.5149e-11,1,0.0039135,0,0.0016435,0.199
0.011658,-1.6018e-16,-1.0292e-09,0.47844,-2.9591e-16,-1.0292e-09,0.47844,9.3045e-14,5.2347e-12,-5.4036e-11,9.3045e-14,5.2347e-12,-5.4036e-11,1,0.003918,0,0.001648,0.199
0.011658,-1.5901e-16,-1.0171e-09,0.47537,-2.9252e-16,-1.0171e-09,0.47537,9.3814e-14,5.2065e-12,-5.2922e-11,9.3814e-14,5.2065e-12,-5.2922e-11,1,0.0039226,0,0.0016526,0.199
0.011658,-1.5784e-16,-1.0051e-09,0.47231,-2.8913e-16,-1.0051e-09,0.47231,9.4582e-14,5.1782e-12,-5.1808e-11,9.4582e-14,5.1782e-12,-5.1808e-11,1,0.0039271,0,0.0016571,0.199
0.011658,-1.558e-16,-9.9311e-10,0.46924,-2.8488e-16,-9.9311e-10,0.46924,9.5351e-14,5.1499e-12,-5.0694e-11,9.5351e-14,5.1499e-12,-5.0694e-11,1,0.0039316,0,0.0016616,0.199
0.011658,-1.5436e-16,-9.8109e-10,0.46617,-2.8122e-16,-9.8109e-10,0.46617,9.6119e-14,5.1217e-12,-4.958e-11,9.6119e-14,5.1217e-12,-4.958e-11,1,0.0039362,0,0.0016662,0.199
0.011658,-1.5433e-16,-9.6907e-10,0.46311,-2.7897e-16,-9.6907e-10,0.46311,9.6888e-14,5.0934e-12,-4.8466e-11,9.6888e-14,5.0934e-12,-4.8466e-11,1,0.0039407,0,0.0016707,0.199
0.011658,-1.5316e-16,-9.5705e-10,0.46004,-2.7558e-16,-9.5705e-10,0.46004,9.7656e-14,5.0652e-12,-4.7352e-11,9.7656e-14,5.0652e-12,-4.7352e-11,1,0.0039453,0,0.0016753,0.199
0.011658,-1.5199e-16,-9.4503e-10,0.45697,-2.7219e-16,-9.4503e-10,0.45697,9.8425e-14,5.0369e-12,-4.6238e-11,9.8425e-14,5.0369e-12,-4.6238e-11,1,0.0039498,0,0.0016798,0.199
0.011658,-1.5082e-16,-9.3301e-10,0.4539,-2.688e-16,-9.3301e-10,0.4539,9.9193e-14,5.0086e-12,-4.5124e-11,9.9193e-14,5.0086e-12,-4.5124e-11,1,0.0039543,0,0.0016843,0.199
0.011658,-1.4965e-16,-9.21e-10,0.45084,-2.6541e-16,-9.21e-10,0.45084,9.9962e-14,4.9804e-12,-4.401e-11,9.9962e-14,4.9804e-12,-4.401e-11,1,0.0039589,0,0.0016889,0.199
0.011658,-1.4848e-16,-9.0898e-10,0.44777,-2.6202e-16,-9.0898e-10,0.44777,1.0073e-13,4.9521e-12,-4.2896e-11,1.0073e-13,4.9521e-12,-4.2896e-11,1,0.0039634,0,0.0016934,0.199
0.011658,-1.4732e-16,-8.9696e-10,0.4447,-2.5863e-16,-8.9696e-10,0.4447,1.015e-13,4.9238e-12,-4.1782e-11,1.015e-13,4.9238e-12,-4.1782e-11,1,0.003968,0,0.001698,0.199
0.011658,-1.4615e-16,-8.8494e-10,0.44164,-2.5524e-16,-8.8494e-10,0.44164,1.0227e-13,4.8956e-12,-4.0668e-11,1.0227e-13,4.8956e-12,-4.0668e-11,1,0.0039725,0,0.0017025,0.199
0.011658,-1.4498e-16,-8.7292e-10,0.43857,-2.5185e-16,-8.7292e-10,0.43857,1.0304e-13,4.8673e-12,-3.9554e-11,1.0304e-13,4.8673e-12,-3.9554e-11,1,0.003977,0,0.001707,0.199
0.011658,-1.4381e-16,-8.609e-10,0.4355,-2.4846e-16,-8.609e-10,0.4355,1.038e-13,4.8391e-12,-3.844e-11,1.038e-13,4.8391e-12,-3.844e-11,1,0.0039816,0,0.0017116,0.199
0.011658,-1.4264e-16,-8.4888e-10,0.43244,-2.4507e-16,-8.4888e-10,0.43244,1.0457e-13,4.8108e-12,-3.7326e-11,1.0457e-13,4.8108e-12,-3.7326e-11,1,0.0039861,0,0.0017161,0.199
0.011658,-1.4147e-16,-8.3687e-10,0.42937,-2.4168e-16,-8.3687e-10,0.42937,1.0534e-13,4.7825e-12,-3.6213e-11,1.0534e-13,4.7825e-12,-3.6213e-11,1,0.0039907,0,0.0017207,0.199
0.011658,-1.403e-16,-8.2485e-10,0.4263,-2.3829e-16,-8.2485e-10,0.4263,1.0611e-13,4.7543e-12,-3.5099e-11,1.0611e-13,4.7543e-12,-3.5099e-11,1,0.0039952,0,0.0017252,0.199
0.011658,-1.3913e-16,-8.1283e-10,0.42323,-2.349e-16,-8.1283e-10,0.42323,1.0688e-13,4.726e-12,-3.3985e-11,1.0688e-13,4.726e-12,-3.3985e-11,1,0.0039997,0,0.0017297,0.199
0.011658,-1.3796e-16,-8.0081e-10,0.42017,-2.3151e-16,-8.0081e-10,0.42017,1.0765e-13,4.6978e-12,-3.2871e-11,1.0765e-13,4.6978e-12,-3.2871e-11,1,0.0040043,0,0.0017343,0.199
