"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.12031,3.089e-08,0.0003841,-0.0011905,1,0.0015781,0,-0.0068603,0.048
0.12031,3.1266e-08,0.00039222,-0.0012039,1,0.0015945,0,-0.0068439,0.048
0.12031,3.1641e-08,0.00040034,-0.0012174,1,0.001611,0,-0.0068274,0.048
0.12031,3.2016e-08,0.00040846,-0.0012309,1,0.0016274,0,-0.006811,0.048
0.12031,3.2391e-08,0.00041658,-0.0012443,1,0.0016438,0,-0.0067946,0.048
0.12031,3.2766e-08,0.0004247,-0.0012578,1,0.0016603,0,-0.0067781,0.048
0.12031,3.3141e-08,0.00043281,-0.0012713,1,0.0016767,0,-0.0067617,0.048
0.12031,3.3516e-08,0.00044093,-0.0012847,1,0.0016932,0,-0.0067452,0.048
0.12031,3.3891e-08,0.00044905,-0.0012982,1,0.0017096,0,-0.0067288,0.048
0.12031,3.4267e-08,0.00045717,-0.0013117,1,0.001726,0,-0.0067124,0.048
0.12031,3.4642e-08,0.00046529,-0.0013251,1,0.0017425,0,-0.0066959,0.048
0.12031,3.5017e-08,0.00047341,-0.0013386,1,0.0017589,0,-0.0066795,0.048
0.12031,3.5392e-08,0.00048153,-0.0013521,1,0.0017753,0,-0.006663,0.048
0.12031,3.5767e-08,0.00048965,-0.0013656,1,0.0017918,0,-0.0066466,0.048
0.12031,3.6142e-08,0.00049777,-0.001379,1,0.0018082,0,-0.0066302,0.048
0.12031,3.6517e-08,0.00050589,-0.0013925,1,0.0018247,0,-0.0066137,0.048
0.12031,3.6871e-08,0.00051473,-0.0014046,1,0.0018411,0,-0.0065973,0.048
0.12031,3.7113e-08,0.00052719,-0.0014101,1,0.0018575,0,-0.0065809,0.048
0.12031,3.7355e-08,0.00053966,-0.0014156,1,0.001874,0,-0.0065644,0.048
0.12031,3.7598e-08,0.00055213,-0.0014211,1,0.0018904,0,-0.006548,0.048
0.12031,3.784e-08,0.00056459,-0.0014266,1,0.0019069,0,-0.0065315,0.048
0.12031,3.8083e-08,0.00057706,-0.0014321,1,0.0019233,0,-0.0065151,0.048
0.12031,3.8325e-08,0.00058953,-0.0014376,1,0.0019397,0,-0.0064987,0.048
0.12031,3.8568e-08,0.00060199,-0.0014431,1,0.0019562,0,-0.0064822,0.048
0.12031,3.881e-08,0.00061446,-0.0014486,1,0.0019726,0,-0.0064658,0.048
0.12031,3.9052e-08,0.00062693,-0.0014541,1,0.001989,0,-0.0064493,0.048
0.12031,3.9295e-08,0.00063939,-0.0014596,1,0.0020055,0,-0.0064329,0.048
0.12031,3.9537e-08,0.00065186,-0.0014651,1,0.0020219,0,-0.0064165,0.048
0.12031,3.978e-08,0.00066433,-0.0014706,1,0.0020384,0,-0.0064,0.048
0.12031,4.0022e-08,0.00067679,-0.0014761,1,0.0020548,0,-0.0063836,0.048
0.12031,4.0265e-08,0.00068926,-0.0014816,1,0.0020712,0,-0.0063672,0.048
0.1203,4.0507e-08,0.00070173,-0.0014871,1,0.0020877,0,-0.0063507,0.048
0.1203,4.075e-08,0.00071419,-0.0014926,1,0.0021041,0,-0.0063343,0.048
0.1203,4.0992e-08,0.00072666,-0.0014981,1,0.0021206,0,-0.0063178,0.048
0.1203,4.1234e-08,0.00073913,-0.0015036,1,0.002137,0,-0.0063014,0.048
0.1203,4.1477e-08,0.00075159,-0.0015091,1,0.0021534,0,-0.006285,0.048
0.1203,4.1719e-08,0.00076406,-0.0015146,1,0.0021699,0,-0.0062685,0.048
0.1203,4.1962e-08,0.00077653,-0.0015201,1,0.0021863,0,-0.0062521,0.048
0.1203,4.2204e-08,0.000789,-0.0015256,1,0.0022027,0,-0.0062356,0.048
0.1203,4.2447e-08,0.00080146,-0.001531,1,0.0022192,0,-0.0062192,0.048
0.1203,4.2689e-08,0.00081393,-0.0015365,1,0.0022356,0,-0.0062028,0.048
0.1203,4.2931e-08,0.0008264,-0.001542,1,0.0022521,0,-0.0061863,0.048
0.1203,4.3174e-08,0.00083886,-0.0015475,1,0.0022685,0,-0.0061699,0.048
0.1203,4.3416e-08,0.00085133,-0.001553,1,0.0022849,0,-0.0061535,0.048
0.1203,4.3659e-08,0.0008638,-0.0015585,1,0.0023014,0,-0.006137,0.048
0.1203,4.3901e-08,0.00087626,-0.001564,1,0.0023178,0,-0.0061206,0.048
0.1203,4.4144e-08,0.00088873,-0.0015695,1,0.0023343,0,-0.0061041,0.048
0.1203,4.4386e-08,0.0009012,-0.001575,1,0.0023507,0,-0.0060877,0.048
0.1203,4.4629e-08,0.00091366,-0.0015805,1,0.0023671,0,-0.0060713,0.048
0.1203,4.4871e-08,0.00092613,-0.001586,1,0.0023836,0,-0.0060548,0.048
0.1203,4.5113e-08,0.0009386,-0.0015915,1,0.0024,0,-0.0060384,0.048
0.1203,4.5356e-08,0.00095106,-0.001597,1,0.0024164,0,-0.0060219,0.048
0.1203,4.5598e-08,0.00096353,-0.0016025,1,0.0024329,0,-0.0060055,0.048
0.1203,4.5841e-08,0.000976,-0.001608,1,0.0024493,0,-0.0059891,0.048
0.1203,4.6083e-08,0.00098846,-0.0016135,1,0.0024658,0,-0.0059726,0.048
0.12029,4.6326e-08,0.0010009,-0.001619,1,0.0024822,0,-0.0059562,0.048
0.12029,4.6568e-08,0.0010134,-0.0016245,1,0.0024986,0,-0.0059398,0.048
0.12029,4.681e-08,0.0010259,-0.00163,1,0.0025151,0,-0.0059233,0.048
0.12029,4.7053e-08,0.0010383,-0.0016355,1,0.0025315,0,-0.0059069,0.048
0.12029,4.7179e-08,0.001052,-0.0016344,1,0.002548,0,-0.0058904,0.048
0.12029,4.7223e-08,0.0010665,-0.0016285,1,0.0025644,0,-0.005874,0.048
0.12029,4.7266e-08,0.001081,-0.0016227,1,0.0025808,0,-0.0058576,0.048
0.12029,4.7309e-08,0.0010956,-0.0016168,1,0.0025973,0,-0.0058411,0.048
0.12029,4.7353e-08,0.0011101,-0.0016109,1,0.0026137,0,-0.0058247,0.048
0.12029,4.7396e-08,0.0011246,-0.0016051,1,0.0026301,0,-0.0058082,0.048
0.12028,4.7439e-08,0.0011391,-0.0015992,1,0.0026466,0,-0.0057918,0.048
0.12028,4.7483e-08,0.0011537,-0.0015934,1,0.002663,0,-0.0057754,0.048
0.12028,4.7526e-08,0.0011682,-0.0015875,1,0.0026795,0,-0.0057589,0.048
0.12028,4.7569e-08,0.0011827,-0.0015817,1,0.0026959,0,-0.0057425,0.048
0.12028,4.7613e-08,0.0011972,-0.0015758,1,0.0027123,0,-0.0057261,0.048
0.12028,4.7656e-08,0.0012117,-0.00157,1,0.0027288,0,-0.0057096,0.048
0.12028,4.7699e-08,0.0012263,-0.0015641,1,0.0027452,0,-0.0056932,0.048
0.12027,4.7742e-08,0.0012408,-0.0015583,1,0.0027616,0,-0.0056767,0.048
0.12027,4.7786e-08,0.0012553,-0.0015524,1,0.0027781,0,-0.0056603,0.048
0.12027,4.7829e-08,0.0012698,-0.0015465,1,0.0027945,0,-0.0056439,0.048
0.12027,4.7872e-08,0.0012844,-0.0015407,1,0.002811,0,-0.0056274,0.048
0.12027,4.7916e-08,0.0012989,-0.0015348,1,0.0028274,0,-0.005611,0.048
0.12027,4.7959e-08,0.0013134,-0.001529,1,0.0028438,0,-0.0055945,0.048
0.12027,4.8002e-08,0.0013279,-0.0015231,1,0.0028603,0,-0.0055781,0.048
0.12027,4.8044e-08,0.0013424,-0.0015173,1,0.0028767,0,-0.0055617,0.048
0.12026,4.8089e-08,0.001357,-0.0015114,1,0.0028932,0,-0.0055452,0.048
0.12026,4.8132e-08,0.0013715,-0.0015056,1,0.0029096,0,-0.0055288,0.048
0.12026,4.8175e-08,0.001386,-0.0014997,1,0.002926,0,-0.0055124,0.048
0.12026,4.8219e-08,0.0014005,-0.0014938,1,0.0029425,0,-0.0054959,0.048
0.12026,4.8262e-08,0.0014151,-0.001488,1,0.0029589,0,-0.0054795,0.048
0.12026,4.8305e-08,0.0014296,-0.0014821,1,0.0029753,0,-0.005463,0.048
0.12026,4.8349e-08,0.0014441,-0.0014763,1,0.0029918,0,-0.0054466,0.048
0.12025,4.8392e-08,0.0014586,-0.0014704,1,0.0030082,0,-0.0054302,0.048
0.12025,4.8435e-08,0.0014731,-0.0014646,1,0.0030247,0,-0.0054137,0.048
0.12025,4.8479e-08,0.0014877,-0.0014587,1,0.0030411,0,-0.0053973,0.048
0.12025,4.8522e-08,0.0015022,-0.0014529,1,0.0030575,0,-0.0053809,0.048
0.12025,4.8565e-08,0.0015167,-0.001447,1,0.003074,0,-0.0053644,0.048
0.12025,4.8609e-08,0.0015312,-0.0014412,1,0.0030904,0,-0.005348,0.048
0.12025,4.8652e-08,0.0015458,-0.0014353,1,0.0031069,0,-0.0053315,0.048
0.12024,4.8695e-08,0.0015603,-0.0014294,1,0.0031233,0,-0.0053151,0.048
0.12024,4.8738e-08,0.0015748,-0.0014236,1,0.0031397,0,-0.0052987,0.048
0.12024,4.8782e-08,0.0015893,-0.0014177,1,0.0031562,0,-0.0052822,0.048
0.12024,4.8825e-08,0.0016039,-0.0014119,1,0.0031726,0,-0.0052658,0.048
0.12024,4.8868e-08,0.0016184,-0.001406,1,0.003189,0,-0.0052493,0.048
0.12024,4.8912e-08,0.0016329,-0.0014002,1,0.0032055,0,-0.0052329,0.048
0.12024,4.8955e-08,0.0016474,-0.0013943,1,0.0032219,0,-0.0052165,0.048
0.12023,4.8998e-08,0.0016619,-0.0013885,1,0.0032384,0,-0.0052,0.048
0.12023,4.8702e-08,0.0016748,-0.0013613,1,0.0032548,0,-0.0051836,0.048
0.12023,4.8406e-08,0.0016877,-0.001334,1,0.0032712,0,-0.0051672,0.048
0.12023,4.811e-08,0.0017006,-0.0013068,1,0.0032877,0,-0.0051507,0.048
0.12022,4.7813e-08,0.0017135,-0.0012796,1,0.0033041,0,-0.0051343,0.048
0.12022,4.7517e-08,0.0017264,-0.0012523,1,0.0033206,0,-0.0051178,0.048
0.12022,4.7221e-08,0.0017393,-0.0012251,1,0.003337,0,-0.0051014,0.048
0.12021,4.6924e-08,0.0017522,-0.0011979,1,0.0033534,0,-0.005085,0.048
0.12021,4.6628e-08,0.0017651,-0.0011706,1,0.0033699,0,-0.0050685,0.048
0.12021,4.6331e-08,0.001778,-0.0011434,1,0.0033863,0,-0.0050521,0.048
0.12021,4.6035e-08,0.0017909,-0.0011161,1,0.0034027,0,-0.0050356,0.048
0.1202,4.5739e-08,0.0018038,-0.0010889,1,0.0034192,0,-0.0050192,0.048
0.1202,4.5442e-08,0.0018167,-0.0010617,1,0.0034356,0,-0.0050028,0.048
0.1202,4.5146e-08,0.0018296,-0.0010344,1,0.0034521,0,-0.0049863,0.048
0.12019,4.4849e-08,0.0018425,-0.0010072,1,0.0034685,0,-0.0049699,0.048
0.12019,4.4553e-08,0.0018554,-0.00097997,1,0.0034849,0,-0.0049535,0.048
0.12019,4.4257e-08,0.0018683,-0.00095274,1,0.0035014,0,-0.004937,0.048
0.12019,4.396e-08,0.0018812,-0.0009255,1,0.0035178,0,-0.0049206,0.048
0.12018,4.3664e-08,0.0018941,-0.00089826,1,0.0035343,0,-0.0049041,0.048
0.12018,4.3367e-08,0.001907,-0.00087103,1,0.0035507,0,-0.0048877,0.048
0.12018,4.3071e-08,0.0019199,-0.00084379,1,0.0035671,0,-0.0048713,0.048
0.12017,4.2774e-08,0.0019328,-0.00081656,1,0.0035836,0,-0.0048548,0.048
0.12017,4.2478e-08,0.0019457,-0.00078932,1,0.0036,0,-0.0048384,0.048
0.12017,4.2182e-08,0.0019586,-0.00076209,1,0.0036164,0,-0.0048219,0.048
0.12017,4.1886e-08,0.0019715,-0.00073485,1,0.0036329,0,-0.0048055,0.048
0.12016,4.1589e-08,0.0019843,-0.00070762,1,0.0036493,0,-0.0047891,0.048
0.12016,4.1293e-08,0.0019972,-0.00068038,1,0.0036658,0,-0.0047726,0.048
0.12016,4.0996e-08,0.0020101,-0.00065315,1,0.0036822,0,-0.0047562,0.048
0.12015,4.07e-08,0.002023,-0.00062591,1,0.0036986,0,-0.0047398,0.048
0.12015,4.0404e-08,0.0020359,-0.00059868,1,0.0037151,0,-0.0047233,0.048
0.12015,4.0107e-08,0.0020488,-0.00057144,1,0.0037315,0,-0.0047069,0.048
0.12015,3.9811e-08,0.0020617,-0.00054421,1,0.003748,0,-0.0046904,0.048
0.12014,3.9514e-08,0.0020746,-0.00051697,1,0.0037644,0,-0.004674,0.048
0.12014,3.9218e-08,0.0020875,-0.00048974,1,0.0037808,0,-0.0046576,0.048
0.12014,3.8922e-08,0.0021004,-0.0004625,1,0.0037973,0,-0.0046411,0.048
0.12013,3.8625e-08,0.0021133,-0.00043527,1,0.0038137,0,-0.0046247,0.048
0.12013,3.8329e-08,0.0021262,-0.00040803,1,0.0038301,0,-0.0046082,0.048
0.12013,3.8033e-08,0.0021391,-0.0003808,1,0.0038466,0,-0.0045918,0.048
0.12013,3.7736e-08,0.002152,-0.00035356,1,0.003863,0,-0.0045754,0.048
0.12012,3.744e-08,0.0021649,-0.00032632,1,0.0038795,0,-0.0045589,0.048
0.12012,3.7143e-08,0.0021778,-0.00029909,1,0.0038959,0,-0.0045425,0.048
0.12012,3.6847e-08,0.0021907,-0.00027185,1,0.0039123,0,-0.0045261,0.048
0.12011,3.6551e-08,0.0022036,-0.00024462,1,0.0039288,0,-0.0045096,0.048
0.1201,3.6053e-08,0.0022095,-0.00017104,1,0.0039452,0,-0.0044932,0.048
0.12006,3.5273e-08,0.0022056,-3.2158e-05,1,0.0039617,0,-0.0044767,0.048
0.12003,3.4492e-08,0.0022016,0.00010673,1,0.0039781,0,-0.0044603,0.048
0.12,3.3712e-08,0.0021977,0.00024562,1,0.0039945,0,-0.0044439,0.048
0.11996,3.2931e-08,0.0021938,0.00038451,1,0.004011,0,-0.0044274,0.048
0.11993,3.215e-08,0.0021899,0.0005234,1,0.0040274,0,-0.004411,0.048
0.11989,3.137e-08,0.0021859,0.00066228,1,0.0040438,0,-0.0043945,0.048
0.11986,3.0589e-08,0.002182,0.00080117,1,0.0040603,0,-0.0043781,0.048
0.11982,2.9809e-08,0.0021781,0.00094006,1,0.0040767,0,-0.0043617,0.048
0.11979,2.9028e-08,0.0021742,0.0010789,1,0.0040932,0,-0.0043452,0.048
0.11976,2.8248e-08,0.0021702,0.0012178,1,0.0041096,0,-0.0043288,0.048
0.11972,2.7467e-08,0.0021663,0.0013567,1,0.004126,0,-0.0043124,0.048
0.11969,2.6686e-08,0.0021624,0.0014956,1,0.0041425,0,-0.0042959,0.048
0.11965,2.5906e-08,0.0021585,0.0016345,1,0.0041589,0,-0.0042795,0.048
0.11962,2.5125e-08,0.0021545,0.0017734,1,0.0041754,0,-0.004263,0.048
0.11958,2.4345e-08,0.0021506,0.0019123,1,0.0041918,0,-0.0042466,0.048
0.11955,2.3564e-08,0.0021467,0.0020512,1,0.0042082,0,-0.0042302,0.048
0.11952,2.2784e-08,0.0021427,0.0021901,1,0.0042247,0,-0.0042137,0.048
0.11948,2.2003e-08,0.0021388,0.0023289,1,0.0042411,0,-0.0041973,0.048
0.11945,2.1222e-08,0.0021349,0.0024678,1,0.0042575,0,-0.0041808,0.048
0.11941,2.0442e-08,0.002131,0.0026067,1,0.004274,0,-0.0041644,0.048
0.11938,1.9661e-08,0.002127,0.0027456,1,0.0042904,0,-0.004148,0.048
0.11934,1.8881e-08,0.0021231,0.0028845,1,0.0043069,0,-0.0041315,0.048
0.11931,1.81e-08,0.0021192,0.0030234,1,0.0043233,0,-0.0041151,0.048
0.11928,1.732e-08,0.0021153,0.0031623,1,0.0043397,0,-0.0040987,0.048
0.11924,1.6539e-08,0.0021113,0.0033012,1,0.0043562,0,-0.0040822,0.048
0.11921,1.5759e-08,0.0021074,0.00344,1,0.0043726,0,-0.0040658,0.048
0.11917,1.4978e-08,0.0021035,0.0035789,1,0.0043891,0,-0.0040493,0.048
0.11914,1.4197e-08,0.0020996,0.0037178,1,0.0044055,0,-0.0040329,0.048
0.1191,1.3417e-08,0.0020956,0.0038567,1,0.0044219,0,-0.0040165,0.048
0.11907,1.2636e-08,0.0020917,0.0039956,1,0.0044384,0,-0.004,0.048
0.11903,1.1856e-08,0.0020878,0.0041345,1,0.0044548,0,-0.0039836,0.048
0.119,1.1075e-08,0.0020838,0.0042734,1,0.0044712,0,-0.0039671,0.048
0.11897,1.0295e-08,0.0020799,0.0044123,1,0.0044877,0,-0.0039507,0.048
0.11893,9.514e-09,0.002076,0.0045511,1,0.0045041,0,-0.0039343,0.048
0.1189,8.7334e-09,0.0020721,0.00469,1,0.0045206,0,-0.0039178,0.048
0.11887,2.6807e-08,0.0023235,0.0044935,1,0.004537,0,-0.0039014,0.048
0.11885,5.3369e-08,0.0026899,0.0041459,1,0.0045534,0,-0.003885,0.048
0.11882,7.993e-08,0.0030563,0.0037984,1,0.0045699,0,-0.0038685,0.048
0.1188,1.0649e-07,0.0034227,0.0034508,1,0.0045863,0,-0.0038521,0.048
0.11877,1.3305e-07,0.0037891,0.0031033,1,0.0046027,0,-0.0038356,0.048
0.11875,1.5961e-07,0.0041555,0.0027557,1,0.0046192,0,-0.0038192,0.048
0.11872,1.8618e-07,0.0045219,0.0024082,1,0.0046356,0,-0.0038028,0.048
0.1187,2.1274e-07,0.0048883,0.0020606,1,0.0046521,0,-0.0037863,0.048
0.11868,2.393e-07,0.0052547,0.0017131,1,0.0046685,0,-0.0037699,0.048
0.11865,2.6586e-07,0.0056211,0.0013655,1,0.0046849,0,-0.0037534,0.048
0.11863,2.9242e-07,0.0059875,0.001018,1,0.0047014,0,-0.003737,0.048
0.1186,3.1898e-07,0.0063539,0.00067043,1,0.0047178,0,-0.0037206,0.048
0.11858,3.4554e-07,0.0067203,0.00032288,1,0.0047343,0,-0.0037041,0.048
0.11856,3.7211e-07,0.0070867,-2.4671e-05,1,0.0047507,0,-0.0036877,0.048
0.11853,3.9867e-07,0.0074531,-0.00037222,1,0.0047671,0,-0.0036713,0.048
0.11851,4.2523e-07,0.0078195,-0.00071977,1,0.0047836,0,-0.0036548,0.048
0.11822,3.6606e-07,0.0067346,0.00022966,1,0.0048,0,-0.0036384,0.048
0.1179,2.9911e-07,0.0055179,0.0012969,1,0.0048164,0,-0.0036219,0.048
0.11759,2.3216e-07,0.0043011,0.0023642,1,0.0048329,0,-0.0036055,0.048
0.11745,1.9964e-07,0.0037275,0.0034651,1,0.0048493,0,-0.0035891,0.048
0.11745,1.9395e-07,0.0036549,0.004592,1,0.0048658,0,-0.0035726,0.048
0.11745,1.8827e-07,0.0035822,0.005719,1,0.0048822,0,-0.0035562,0.048
0.11745,1.8258e-07,0.0035096,0.0068459,1,0.0048986,0,-0.0035398,0.048
0.11746,1.7689e-07,0.0034369,0.0079729,1,0.0049151,0,-0.0035233,0.048
0.11746,1.712e-07,0.0033643,0.0090999,1,0.0049315,0,-0.0035069,0.048
0.11746,1.6551e-07,0.0032917,0.010227,1,0.004948,0,-0.0034904,0.048
0.11746,1.5982e-07,0.003219,0.011354,1,0.0049644,0,-0.003474,0.048
0.11746,1.5413e-07,0.0031464,0.012481,1,0.0049808,0,-0.0034576,0.048
0.11746,1.4844e-07,0.0030737,0.013608,1,0.0049973,0,-0.0034411,0.048
