"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.059079,1.2981e-19,0.00017082,0.60602,1,0.00080358,0,-0.0014664,0.045
0.059079,1.7897e-19,0.00017225,0.60892,1,0.00080812,0,-0.0014619,0.045
0.059079,2.4436e-19,0.00017369,0.61181,1,0.00081266,0,-0.0014573,0.045
0.059079,3.2989e-19,0.00017512,0.6147,1,0.0008172,0,-0.0014528,0.045
0.059079,4.3995e-19,0.00017656,0.61759,1,0.00082174,0,-0.0014483,0.045
0.059079,5.7955e-19,0.00017799,0.62048,1,0.00082628,0,-0.0014437,0.045
0.059079,7.5427e-19,0.00017943,0.62337,1,0.00083082,0,-0.0014392,0.045
0.059079,8.8094e-19,0.00018093,0.62641,1,0.00083536,0,-0.0014346,0.045
0.059079,6.9027e-19,0.00018245,0.62947,1,0.0008399,0,-0.0014301,0.045
0.059079,5.3417e-19,0.00018397,0.63253,1,0.00084444,0,-0.0014256,0.045
0.059079,4.086e-19,0.00018549,0.63559,1,0.00084898,0,-0.001421,0.045
0.059079,3.0963e-19,0.00018701,0.63865,1,0.00085352,0,-0.0014165,0.045
0.059079,2.3349e-19,0.00018852,0.64171,1,0.00085806,0,-0.0014119,0.045
0.059079,1.7658e-19,0.00019004,0.64477,1,0.0008626,0,-0.0014074,0.045
0.059079,1.3548e-19,0.00019156,0.64783,1,0.00086714,0,-0.0014029,0.045
0.059079,1.0705e-19,0.00019308,0.65089,1,0.00087168,0,-0.0013983,0.045
0.059079,8.8365e-20,0.0001946,0.65395,1,0.00087622,0,-0.0013938,0.045
0.059079,7.6847e-20,0.00019611,0.65701,1,0.00088076,0,-0.0013892,0.045
0.059079,7.0237e-20,0.00019763,0.66007,1,0.0008853,0,-0.0013847,0.045
0.059079,6.6663e-20,0.00019915,0.66313,1,0.00088984,0,-0.0013802,0.045
0.059079,6.4669e-20,0.00020067,0.66619,1,0.00089438,0,-0.0013756,0.045
0.059079,6.5519e-14,0.00020218,0.66925,1,0.00089892,0,-0.0013711,0.045
0.059079,1.5506e-13,0.0002037,0.67231,1,0.00090346,0,-0.0013665,0.045
0.059079,6.0821e-20,0.00020522,0.67537,1,0.000908,0,-0.001362,0.045
0.059079,6.0519e-20,0.00020674,0.67843,1,0.00091254,0,-0.0013575,0.045
0.059079,6.2371e-20,0.00020826,0.68149,1,0.00091708,0,-0.0013529,0.045
0.059079,6.8401e-20,0.00020977,0.68455,1,0.00092162,0,-0.0013484,0.045
0.059079,8.1393e-20,0.00021129,0.68762,1,0.00092616,0,-0.0013438,0.045
0.059079,1.0495e-19,0.00021281,0.69068,1,0.0009307,0,-0.0013393,0.045
0.059079,1.4355e-19,0.00021433,0.69374,1,0.00093524,0,-0.0013348,0.045
0.059079,2.0261e-19,0.00021585,0.6968,1,0.00093978,0,-0.0013302,0.045
0.059079,2.8857e-19,0.00021736,0.69986,1,0.00094432,0,-0.0013257,0.045
0.059079,4.0894e-19,0.00021888,0.70292,1,0.00094886,0,-0.0013211,0.045
0.059079,5.7236e-19,0.0002204,0.70598,1,0.0009534,0,-0.0013166,0.045
0.059079,7.8872e-19,0.00022192,0.70904,1,0.00095794,0,-0.0013121,0.045
0.059079,1.0692e-18,0.00022344,0.7121,1,0.00096248,0,-0.0013075,0.045
0.059079,1.4264e-18,0.00022495,0.71516,1,0.00096702,0,-0.001303,0.045
0.059079,8.3352e-18,0.00022627,0.71794,1,0.00097156,0,-0.0012984,0.045
0.059079,6.9292e-18,0.00022721,0.72021,1,0.0009761,0,-0.0012939,0.045
0.059079,5.7168e-18,0.00022815,0.72248,1,0.00098064,0,-0.0012894,0.045
0.059079,4.6651e-18,0.00022909,0.72475,1,0.00098518,0,-0.0012848,0.045
0.059079,3.768e-18,0.00023003,0.72702,1,0.00098972,0,-0.0012803,0.045
0.059079,3.01e-18,0.00023097,0.72928,1,0.00099426,0,-0.0012757,0.045
0.059079,2.375e-18,0.00023192,0.73155,1,0.0009988,0,-0.0012712,0.045
0.059079,1.8465e-18,0.00023286,0.73382,1,0.0010033,0,-0.0012667,0.045
0.059079,1.417e-18,0.0002338,0.73609,1,0.0010079,0,-0.0012621,0.045
0.059079,1.0789e-18,0.00023474,0.73836,1,0.0010124,0,-0.0012576,0.045
0.059079,8.0463e-19,0.00023568,0.74062,1,0.001017,0,-0.001253,0.045
0.059079,5.8577e-19,0.00023662,0.74289,1,0.0010215,0,-0.0012485,0.045
0.059079,4.2339e-19,0.00023756,0.74516,1,0.001026,0,-0.001244,0.045
0.059079,3.0864e-19,0.0002385,0.74743,1,0.0010306,0,-0.0012394,0.045
0.059079,2.2245e-19,0.00023944,0.7497,1,0.0010351,0,-0.0012349,0.045
0.059079,1.7542e-19,0.00024038,0.75196,1,0.0010397,0,-0.0012303,0.045
0.059079,1.3791e-19,0.00024132,0.75423,1,0.0010442,0,-0.0012258,0.045
0.059079,1.2028e-19,0.00024226,0.7565,1,0.0010487,0,-0.0012213,0.045
0.059079,1.0242e-19,0.0002432,0.75877,1,0.0010533,0,-0.0012167,0.045
